"","market","airlineaa","airlinedl","airlineua","airlineal","airlinelcc","airlinewn","airport1","state1","city1","population1","route1","tourism1","airport2","state2","city2","population2","route2","tourism2","distance","distancesq","passengers","airpresence","population","route","firm_nb"
"2330","MKEOKC",1,0,0,0,0,0,"MKE","US-WI","Milwaukee",596974,64,0,"OKC","US-OK","Oklahoma City",506132,61,0,736,541696,982,722752,551553,62.5,1
"2331","MKEOMA",0,0,0,0,1,0,"MKE","US-WI","Milwaukee",596974,64,0,"OMA","US-NE","Omaha",390007,56,0,426,181476,2815,1199190,493490.5,60,1
"2332","MKEORD",1,0,1,0,0,0,"MKE","US-WI","Milwaukee",596974,64,0,"ORD","US-IL","Chicago",2896016,97,0,67,4489,922,61774,1746495,80.5,2
"2333","MKEORF",0,0,1,1,0,0,"MKE","US-WI","Milwaukee",596974,64,0,"ORF","US-VA","Norfolk",234403,66,0,748,559504,1636,1223728,415688.5,65,2
"2334","MKEPBI",0,1,0,1,0,0,"MKE","US-WI","Milwaukee",596974,64,0,"PBI","US-FL","West Palm Beach",82103,68,1,1205,1452025,2804,3378820,339538.5,66,2
"2335","MKEPDX",1,0,1,1,0,0,"MKE","US-WI","Milwaukee",596974,64,0,"PDX","US-OR","Portland",529121,68,0,1718,2951524,3863,6636634,563047.5,66,3
"2336","MKEPNS",0,1,0,0,0,0,"MKE","US-WI","Milwaukee",596974,64,0,"PNS","US-FL","Pensacola",56255,38,1,861,741321,818,704298,326614.5,51,1
"2337","MKEPVD",0,0,1,1,0,0,"MKE","US-WI","Milwaukee",596974,64,0,"PVD","US-RI","Providence",173618,59,0,852,725904,1015,864780,385296,61.5,2
"2338","MKERDU",1,0,0,1,1,0,"MKE","US-WI","Milwaukee",596974,64,0,"RDU","US-NC","Raleigh/Durham",463128,77,0,689,474721,3826,2636114,530051,70.5,3
"2339","MKERIC",0,0,0,1,0,0,"MKE","US-WI","Milwaukee",596974,64,0,"RIC","US-VA","Richmond",197790,50,0,690,476100,1362,939780,397382,57,1
"2340","MKEROC",0,0,0,1,0,0,"MKE","US-WI","Milwaukee",596974,64,0,"ROC","US-NY","Rochester",219773,47,0,533,284089,933,497289,408373.5,55.5,1
"2341","MKERSW",1,1,0,1,1,0,"MKE","US-WI","Milwaukee",596974,64,0,"RSW","US-FL","Fort Myers",51970,68,1,1183,1399489,8991,10636353,324472,66,4
"2342","MKESAN",1,1,1,1,1,0,"MKE","US-WI","Milwaukee",596974,64,0,"SAN","US-CA","San Diego",1223400,85,1,1738,3020644,5667,9849246,910187,74.5,5
"2343","MKESAT",1,0,0,1,1,0,"MKE","US-WI","Milwaukee",596974,64,0,"SAT","US-TX","San Antonio",1144646,80,0,1095,1199025,3312,3626640,870810,72,3
"2344","MKESDF",0,0,0,1,0,0,"MKE","US-WI","Milwaukee",596974,64,0,"SDF","US-KY","Louisville",256231,62,0,348,121104,1352,470496,426602.5,63,1
"2345","MKESEA",1,0,1,1,1,0,"MKE","US-WI","Milwaukee",596974,64,0,"SEA","US-WA","Seattle",563374,86,0,1696,2876416,7526,12764096,580174,75,4
"2346","MKESFO",1,1,1,1,1,0,"MKE","US-WI","Milwaukee",596974,64,0,"SFO","US-CA","San Francisco",776733,88,1,1845,3404025,13258,24461010,686853.5,76,5
"2347","MKESJC",1,0,1,1,0,0,"MKE","US-WI","Milwaukee",596974,64,0,"SJC","US-CA","San Jose",894943,59,1,1843,3396649,1511,2784773,745958.5,61.5,3
"2348","MKESLC",1,1,1,1,0,0,"MKE","US-WI","Milwaukee",596974,64,0,"SLC","US-UT","Salt Lake City",181743,74,0,1286,1653796,2730,3510780,389358.5,69,4
"2349","MKESMF",0,0,1,1,0,0,"MKE","US-WI","Milwaukee",596974,64,0,"SMF","US-CA","Sacramento",407018,61,1,1805,3258025,1588,2866340,501996,62.5,2
"2350","MKESNA",1,0,1,1,0,0,"MKE","US-WI","Milwaukee",596974,64,0,"SNA","US-CA","Santa Ana",337977,60,1,1741,3031081,1747,3041527,467475.5,62,3
"2351","MKESRQ",0,1,0,1,1,0,"MKE","US-WI","Milwaukee",596974,64,0,"SRQ","US-FL","Sarasota/Bradenton",52715,43,1,1114,1240996,2040,2272560,324844.5,53.5,3
"2352","MKESTL",1,0,0,0,0,0,"MKE","US-WI","Milwaukee",596974,64,0,"STL","US-MO","St Louis",348189,90,0,317,100489,4873,1544741,472581.5,77,1
"2353","MKESYR",0,0,0,1,0,0,"MKE","US-WI","Milwaukee",596974,64,0,"SYR","US-NY","Syracuse",147306,41,0,612,374544,805,492660,372140,52.5,1
"2354","MKETPA",1,1,1,1,1,0,"MKE","US-WI","Milwaukee",596974,64,0,"TPA","US-FL","Tampa",303447,92,1,1075,1155625,9721,10450075,450210.5,78,5
"2355","MKETUL",1,0,0,0,0,0,"MKE","US-WI","Milwaukee",596974,64,0,"TUL","US-OK","Tulsa",393049,52,0,631,398161,687,433497,495011.5,58,1
"2356","MKETUS",0,0,0,1,0,0,"MKE","US-WI","Milwaukee",596974,64,0,"TUS","US-AZ","Tucson",486699,60,0,1504,2262016,1591,2392864,541836.5,62,1
"2357","MLBORD",0,1,0,0,0,0,"MLB","US-FL","Melbourne",71382,28,1,"ORD","US-IL","Chicago",2896016,97,0,1040,1081600,840,873600,1483699,62.5,1
"2358","MLBORF",0,1,0,0,0,0,"MLB","US-FL","Melbourne",71382,28,1,"ORF","US-VA","Norfolk",234403,66,0,804,646416,618,496872,152892.5,47,1
"2359","MLBPVD",0,1,0,0,0,0,"MLB","US-FL","Melbourne",71382,28,1,"PVD","US-RI","Providence",173618,59,0,1103,1216609,550,606650,122500,43.5,1
"2360","MLBRDU",0,1,0,0,0,0,"MLB","US-FL","Melbourne",71382,28,1,"RDU","US-NC","Raleigh/Durham",463128,77,0,581,337561,593,344533,267255,52.5,1
"2361","MLBROC",0,0,0,0,0,0,"MLB","US-FL","Melbourne",71382,28,1,"ROC","US-NY","Rochester",219773,47,0,1189,1413721,275,326975,145577.5,37.5,0
"2362","MLBSAN",0,1,0,0,0,0,"MLB","US-FL","Melbourne",71382,28,1,"SAN","US-CA","San Diego",1223400,85,1,2334,5447556,374,872916,647391,56.5,1
"2363","MLBSDF",0,1,0,0,0,0,"MLB","US-FL","Melbourne",71382,28,1,"SDF","US-KY","Louisville",256231,62,0,764,583696,391,298724,163806.5,45,1
"2364","MLBSTL",0,1,0,0,0,0,"MLB","US-FL","Melbourne",71382,28,1,"STL","US-MO","St Louis",348189,90,0,926,857476,343,317618,209785.5,59,1
"2365","MLBSYR",0,1,0,0,0,0,"MLB","US-FL","Melbourne",71382,28,1,"SYR","US-NY","Syracuse",147306,41,0,1137,1292769,465,528705,109344,34.5,1
"2366","MOBORD",0,1,0,0,0,0,"MOB","US-AL","Mobile",198915,29,0,"ORD","US-IL","Chicago",2896016,97,0,779,606841,1407,1096053,1547465.5,63,1
"2367","MOBORF",0,1,0,0,0,0,"MOB","US-AL","Mobile",198915,29,0,"ORF","US-VA","Norfolk",234403,66,0,813,660969,1566,1273158,216659,47.5,1
"2368","MOBRDU",0,1,0,0,0,0,"MOB","US-AL","Mobile",198915,29,0,"RDU","US-NC","Raleigh/Durham",463128,77,0,658,432964,798,525084,331021.5,53,1
"2369","MOBSAN",0,1,0,0,0,0,"MOB","US-AL","Mobile",198915,29,0,"SAN","US-CA","San Diego",1223400,85,1,1711,2927521,833,1425263,711157.5,57,1
"2370","MOBSDF",0,1,0,0,0,0,"MOB","US-AL","Mobile",198915,29,0,"SDF","US-KY","Louisville",256231,62,0,623,388129,440,274120,227573,45.5,1
"2371","MOBSEA",0,1,0,0,0,0,"MOB","US-AL","Mobile",198915,29,0,"SEA","US-WA","Seattle",563374,86,0,2140,4579600,799,1709860,381144.5,57.5,1
"2372","MOBSFO",0,0,0,0,0,0,"MOB","US-AL","Mobile",198915,29,0,"SFO","US-CA","San Francisco",776733,88,1,2004,4016016,783,1569132,487824,58.5,0
"2373","MOBSTL",0,1,0,0,0,0,"MOB","US-AL","Mobile",198915,29,0,"STL","US-MO","St Louis",348189,90,0,573,328329,670,383910,273552,59.5,1
"2374","MOBTPA",0,1,0,0,0,0,"MOB","US-AL","Mobile",198915,29,0,"TPA","US-FL","Tampa",303447,92,1,708,501264,731,517548,251181,60.5,1
"2375","MSYOAK",1,1,1,1,0,1,"MSY","US-LA","New Orleans",484674,87,0,"OAK","US-CA","Oakland",399484,57,1,1903,3621409,8757,16664571,442079,72,5
"2376","MSYOKC",1,1,0,1,0,1,"MSY","US-LA","New Orleans",484674,87,0,"OKC","US-OK","Oklahoma City",506132,61,0,567,321489,4686,2656962,495403,74,4
"2377","MSYOMA",1,0,0,1,0,0,"MSY","US-LA","New Orleans",484674,87,0,"OMA","US-NE","Omaha",390007,56,0,842,708964,2445,2058690,437340.5,71.5,2
"2378","MSYORD",1,1,1,1,0,0,"MSY","US-LA","New Orleans",484674,87,0,"ORD","US-IL","Chicago",2896016,97,0,837,700569,25474,21321738,1690345,92,4
"2379","MSYORF",0,1,0,1,0,0,"MSY","US-LA","New Orleans",484674,87,0,"ORF","US-VA","Norfolk",234403,66,0,939,881721,4662,4377618,359538.5,76.5,2
"2380","MSYPBI",0,1,0,0,0,1,"MSY","US-LA","New Orleans",484674,87,0,"PBI","US-FL","West Palm Beach",82103,68,1,659,434281,3180,2095620,283388.5,77.5,2
"2381","MSYPDX",1,1,1,1,0,1,"MSY","US-LA","New Orleans",484674,87,0,"PDX","US-OR","Portland",529121,68,0,2051,4206601,5386,11046686,506897.5,77.5,5
"2382","MSYPHF",0,0,0,0,1,0,"MSY","US-LA","New Orleans",484674,87,0,"PHF","US-VA","Newport News",180150,16,0,932,868624,802,747464,332412,51.5,1
"2383","MSYPVD",0,1,0,1,0,1,"MSY","US-LA","New Orleans",484674,87,0,"PVD","US-RI","Providence",173618,59,0,1326,1758276,4421,5862246,329146,73,3
"2384","MSYRDU",0,1,0,1,1,1,"MSY","US-LA","New Orleans",484674,87,0,"RDU","US-NC","Raleigh/Durham",463128,77,0,779,606841,8738,6806902,473901,82,4
"2385","MSYRIC",0,1,0,1,0,0,"MSY","US-LA","New Orleans",484674,87,0,"RIC","US-VA","Richmond",197790,50,0,905,819025,3628,3283340,341232,68.5,2
"2386","MSYROC",0,0,1,1,0,0,"MSY","US-LA","New Orleans",484674,87,0,"ROC","US-NY","Rochester",219773,47,0,1142,1304164,1644,1877448,352223.5,67,2
"2387","MSYRSW",0,1,0,0,0,0,"MSY","US-LA","New Orleans",484674,87,0,"RSW","US-FL","Fort Myers",51970,68,1,570,324900,1406,801420,268322,77.5,1
"2388","MSYSAN",1,1,1,1,0,1,"MSY","US-LA","New Orleans",484674,87,0,"SAN","US-CA","San Diego",1223400,85,1,1599,2556801,11652,18631548,854037,86,5
"2389","MSYSAT",1,1,0,1,0,1,"MSY","US-LA","New Orleans",484674,87,0,"SAT","US-TX","San Antonio",1144646,80,0,495,245025,9798,4850010,814660,83.5,4
"2390","MSYSDF",1,1,0,0,0,1,"MSY","US-LA","New Orleans",484674,87,0,"SDF","US-KY","Louisville",256231,62,0,621,385641,4874,3026754,370452.5,74.5,3
"2391","MSYSEA",1,1,1,1,0,1,"MSY","US-LA","New Orleans",484674,87,0,"SEA","US-WA","Seattle",563374,86,0,2086,4351396,10602,22115772,524024,86.5,5
"2392","MSYSFO",1,1,1,1,0,0,"MSY","US-LA","New Orleans",484674,87,0,"SFO","US-CA","San Francisco",776733,88,1,1911,3651921,12077,23079148,630703.5,87.5,4
"2393","MSYSJC",1,1,1,1,0,1,"MSY","US-LA","New Orleans",484674,87,0,"SJC","US-CA","San Jose",894943,59,1,1885,3553225,5618,10589930,689808.5,73,5
"2394","MSYSLC",1,1,1,1,0,1,"MSY","US-LA","New Orleans",484674,87,0,"SLC","US-UT","Salt Lake City",181743,74,0,1428,2039184,6358,9079224,333208.5,80.5,5
"2395","MSYSMF",1,1,1,1,0,1,"MSY","US-LA","New Orleans",484674,87,0,"SMF","US-CA","Sacramento",407018,61,1,1879,3530641,6014,11300306,445846,74,5
"2396","MSYSNA",1,1,1,1,0,0,"MSY","US-LA","New Orleans",484674,87,0,"SNA","US-CA","Santa Ana",337977,60,1,1639,2686321,4341,7114899,411325.5,73.5,4
"2397","MSYSRQ",0,1,0,0,0,0,"MSY","US-LA","New Orleans",484674,87,0,"SRQ","US-FL","Sarasota/Bradenton",52715,43,1,760,577600,492,373920,268694.5,65,1
"2398","MSYSTL",1,0,0,0,0,1,"MSY","US-LA","New Orleans",484674,87,0,"STL","US-MO","St Louis",348189,90,0,604,364816,11444,6912176,416431.5,88.5,2
"2399","MSYSYR",0,1,0,1,0,0,"MSY","US-LA","New Orleans",484674,87,0,"SYR","US-NY","Syracuse",147306,41,0,1197,1432809,1272,1522584,315990,64,2
"2400","MSYTPA",0,1,0,0,0,1,"MSY","US-LA","New Orleans",484674,87,0,"TPA","US-FL","Tampa",303447,92,1,487,237169,20132,9804284,394060.5,89.5,2
"2401","MSYTRI",0,1,0,0,0,0,"MSY","US-LA","New Orleans",484674,87,0,"TRI","US-TN","Bristol/Johnson/Kingsport",115531,12,0,652,425104,527,343604,300102.5,49.5,1
"2402","MSYTUL",1,1,0,1,0,1,"MSY","US-LA","New Orleans",484674,87,0,"TUL","US-OK","Tulsa",393049,52,0,538,289444,4786,2574868,438861.5,69.5,4
"2403","MSYTUS",1,1,0,1,0,0,"MSY","US-LA","New Orleans",484674,87,0,"TUS","US-AZ","Tucson",486699,60,0,1241,1540081,1678,2082398,485686.5,73.5,3
"2404","MSYTYS",0,1,0,1,0,0,"MSY","US-LA","New Orleans",484674,87,0,"TYS","US-TN","Knoxville",173890,38,0,577,332929,2111,1218047,329282,62.5,2
"2405","OAKOKC",1,1,1,0,0,1,"OAK","US-CA","Oakland",399484,57,1,"OKC","US-OK","Oklahoma City",506132,61,0,1375,1890625,2508,3448500,452808,59,4
"2406","OAKOMA",0,0,1,1,0,1,"OAK","US-CA","Oakland",399484,57,1,"OMA","US-NE","Omaha",390007,56,0,1422,2022084,2616,3719952,394745.5,56.5,3
"2407","OAKORD",1,0,1,1,0,0,"OAK","US-CA","Oakland",399484,57,1,"ORD","US-IL","Chicago",2896016,97,0,1835,3367225,10160,18643600,1647750,77,3
"2408","OAKORF",1,0,1,0,0,0,"OAK","US-CA","Oakland",399484,57,1,"ORF","US-VA","Norfolk",234403,66,0,2552,6512704,871,2222792,316943.5,61.5,2
"2409","OAKPBI",0,1,0,1,0,0,"OAK","US-CA","Oakland",399484,57,1,"PBI","US-FL","West Palm Beach",82103,68,1,2559,6548481,1997,5110323,240793.5,62.5,2
"2410","OAKPDX",0,0,0,0,1,1,"OAK","US-CA","Oakland",399484,57,1,"PDX","US-OR","Portland",529121,68,0,543,294849,42578,23119854,464302.5,62.5,2
"2411","OAKPVD",0,0,1,1,0,1,"OAK","US-CA","Oakland",399484,57,1,"PVD","US-RI","Providence",173618,59,0,2681,7187761,4170,11179770,286551,58,3
"2412","OAKRDU",1,1,1,1,0,1,"OAK","US-CA","Oakland",399484,57,1,"RDU","US-NC","Raleigh/Durham",463128,77,0,2390,5712100,4485,10719150,431306,67,5
"2413","OAKROC",0,0,0,0,1,0,"OAK","US-CA","Oakland",399484,57,1,"ROC","US-NY","Rochester",219773,47,0,2363,5583769,678,1602114,309628.5,52,1
"2414","OAKSAN",1,0,1,0,0,1,"OAK","US-CA","Oakland",399484,57,1,"SAN","US-CA","San Diego",1223400,85,1,446,198916,94082,41960572,811442,71,3
"2415","OAKSAT",1,1,1,1,0,1,"OAK","US-CA","Oakland",399484,57,1,"SAT","US-TX","San Antonio",1144646,80,0,1476,2178576,6620,9771120,772065,68.5,5
"2416","OAKSDF",0,1,1,0,0,1,"OAK","US-CA","Oakland",399484,57,1,"SDF","US-KY","Louisville",256231,62,0,1979,3916441,2070,4096530,327857.5,59.5,3
"2417","OAKSEA",0,0,0,0,1,1,"OAK","US-CA","Oakland",399484,57,1,"SEA","US-WA","Seattle",563374,86,0,671,450241,69872,46884112,481429,71.5,2
"2418","OAKSLC",0,0,1,0,0,1,"OAK","US-CA","Oakland",399484,57,1,"SLC","US-UT","Salt Lake City",181743,74,0,588,345744,25386,14926968,290613.5,65.5,2
"2419","OAKSNA",0,0,0,0,1,1,"OAK","US-CA","Oakland",399484,57,1,"SNA","US-CA","Santa Ana",337977,60,1,371,137641,76768,28480928,368730.5,58.5,2
"2420","OAKSTL",1,0,1,1,0,1,"OAK","US-CA","Oakland",399484,57,1,"STL","US-MO","St Louis",348189,90,0,1726,2979076,6559,11320834,373836.5,73.5,4
"2421","OAKSYR",0,0,0,0,0,0,"OAK","US-CA","Oakland",399484,57,1,"SYR","US-NY","Syracuse",147306,41,0,2442,5963364,368,898656,273395,49,0
"2422","OAKTPA",1,1,1,1,0,1,"OAK","US-CA","Oakland",399484,57,1,"TPA","US-FL","Tampa",303447,92,1,2384,5683456,4538,10818592,351465.5,74.5,5
"2423","OAKTUL",1,0,1,0,0,1,"OAK","US-CA","Oakland",399484,57,1,"TUL","US-OK","Tulsa",393049,52,0,1456,2119936,2663,3877328,396266.5,54.5,3
"2424","OAKTUS",0,0,1,1,0,1,"OAK","US-CA","Oakland",399484,57,1,"TUS","US-AZ","Tucson",486699,60,0,747,558009,8497,6347259,443091.5,58.5,3
"2425","OKCOMA",1,0,0,0,0,1,"OKC","US-OK","Oklahoma City",506132,61,0,"OMA","US-NE","Omaha",390007,56,0,758,574564,1065,807270,448069.5,58.5,2
"2426","OKCORD",1,0,1,0,0,0,"OKC","US-OK","Oklahoma City",506132,61,0,"ORD","US-IL","Chicago",2896016,97,0,693,480249,7767,5382531,1701074,79,2
"2427","OKCORF",1,1,0,0,0,0,"OKC","US-OK","Oklahoma City",506132,61,0,"ORF","US-VA","Norfolk",234403,66,0,1241,1540081,1217,1510297,370267.5,63.5,2
"2428","OKCPBI",0,1,0,0,0,0,"OKC","US-OK","Oklahoma City",506132,61,0,"PBI","US-FL","West Palm Beach",82103,68,1,1278,1633284,748,955944,294117.5,64.5,1
"2429","OKCPDX",1,1,1,0,0,1,"OKC","US-OK","Oklahoma City",506132,61,0,"PDX","US-OR","Portland",529121,68,0,1487,2211169,3346,4975502,517626.5,64.5,4
"2430","OKCPVD",1,1,0,0,0,1,"OKC","US-OK","Oklahoma City",506132,61,0,"PVD","US-RI","Providence",173618,59,0,1478,2184484,1556,2299768,339875,60,3
"2431","OKCRDU",1,1,0,1,0,1,"OKC","US-OK","Oklahoma City",506132,61,0,"RDU","US-NC","Raleigh/Durham",463128,77,0,1058,1119364,3116,3296728,484630,69,4
"2432","OKCRIC",1,1,0,0,0,0,"OKC","US-OK","Oklahoma City",506132,61,0,"RIC","US-VA","Richmond",197790,50,0,1137,1292769,796,905052,351961,55.5,2
"2433","OKCRSW",1,1,0,0,0,0,"OKC","US-OK","Oklahoma City",506132,61,0,"RSW","US-FL","Fort Myers",51970,68,1,1192,1420864,862,1027504,279051,64.5,2
"2434","OKCSAN",1,1,1,1,0,1,"OKC","US-OK","Oklahoma City",506132,61,0,"SAN","US-CA","San Diego",1223400,85,1,1136,1290496,5943,6751248,864766,73,5
"2435","OKCSAT",1,1,0,1,0,1,"OKC","US-OK","Oklahoma City",506132,61,0,"SAT","US-TX","San Antonio",1144646,80,0,407,165649,6156,2505492,825389,70.5,4
"2436","OKCSDF",1,0,0,0,0,1,"OKC","US-OK","Oklahoma City",506132,61,0,"SDF","US-KY","Louisville",256231,62,0,685,469225,1814,1242590,381181.5,61.5,2
"2437","OKCSEA",1,1,1,1,0,1,"OKC","US-OK","Oklahoma City",506132,61,0,"SEA","US-WA","Seattle",563374,86,0,1519,2307361,5948,9035012,534753,73.5,5
"2438","OKCSFO",1,1,1,1,0,0,"OKC","US-OK","Oklahoma City",506132,61,0,"SFO","US-CA","San Francisco",776733,88,1,1462,2137444,2368,3462016,641432.5,74.5,4
"2439","OKCSJC",1,1,1,0,0,1,"OKC","US-OK","Oklahoma City",506132,61,0,"SJC","US-CA","San Jose",894943,59,1,1359,1846881,2952,4011768,700537.5,60,4
"2440","OKCSLC",1,1,1,0,0,1,"OKC","US-OK","Oklahoma City",506132,61,0,"SLC","US-UT","Salt Lake City",181743,74,0,866,749956,3568,3089888,343937.5,67.5,4
"2441","OKCSMF",1,1,1,0,0,1,"OKC","US-OK","Oklahoma City",506132,61,0,"SMF","US-CA","Sacramento",407018,61,1,1342,1800964,3991,5355922,456575,61,4
"2442","OKCSNA",1,1,1,0,0,0,"OKC","US-OK","Oklahoma City",506132,61,0,"SNA","US-CA","Santa Ana",337977,60,1,1341,1798281,2191,2938131,422054.5,60.5,3
"2443","OKCSTL",1,0,0,0,0,1,"OKC","US-OK","Oklahoma City",506132,61,0,"STL","US-MO","St Louis",348189,90,0,462,213444,11322,5230764,427160.5,75.5,2
"2444","OKCTPA",1,1,0,1,0,0,"OKC","US-OK","Oklahoma City",506132,61,0,"TPA","US-FL","Tampa",303447,92,1,1023,1046529,4118,4212714,404789.5,76.5,3
"2445","OKCTUS",1,0,0,0,0,0,"OKC","US-OK","Oklahoma City",506132,61,0,"TUS","US-AZ","Tucson",486699,60,0,988,976144,1183,1168804,496415.5,60.5,1
"2446","OMAORD",1,0,1,1,0,0,"OMA","US-NE","Omaha",390007,56,0,"ORD","US-IL","Chicago",2896016,97,0,416,173056,13341,5549856,1643011.5,76.5,3
"2447","OMAORF",1,0,0,0,0,0,"OMA","US-NE","Omaha",390007,56,0,"ORF","US-VA","Norfolk",234403,66,0,1099,1207801,1196,1314404,312205,61,1
"2448","OMAPBI",0,1,0,0,0,0,"OMA","US-NE","Omaha",390007,56,0,"PBI","US-FL","West Palm Beach",82103,68,1,1366,1865956,632,863312,236055,62,1
"2449","OMAPDX",1,0,1,1,1,0,"OMA","US-NE","Omaha",390007,56,0,"PDX","US-OR","Portland",529121,68,0,1369,1874161,4625,6331625,459564,62,4
"2450","OMAPVD",1,0,1,0,0,1,"OMA","US-NE","Omaha",390007,56,0,"PVD","US-RI","Providence",173618,59,0,1265,1600225,1466,1854490,281812.5,57.5,3
"2451","OMARDU",1,1,1,1,0,1,"OMA","US-NE","Omaha",390007,56,0,"RDU","US-NC","Raleigh/Durham",463128,77,0,997,994009,2862,2853414,426567.5,66.5,5
"2452","OMARSW",1,1,0,0,0,0,"OMA","US-NE","Omaha",390007,56,0,"RSW","US-FL","Fort Myers",51970,68,1,1298,1684804,1181,1532938,220988.5,62,2
"2453","OMASAN",1,0,1,1,1,1,"OMA","US-NE","Omaha",390007,56,0,"SAN","US-CA","San Diego",1223400,85,1,1313,1723969,6949,9124037,806703.5,70.5,5
"2454","OMASAT",1,0,1,1,0,0,"OMA","US-NE","Omaha",390007,56,0,"SAT","US-TX","San Antonio",1144646,80,0,824,678976,2626,2163824,767326.5,68,3
"2455","OMASDF",1,0,0,0,0,1,"OMA","US-NE","Omaha",390007,56,0,"SDF","US-KY","Louisville",256231,62,0,596,355216,1446,861816,323119,59,2
"2456","OMASEA",1,0,1,1,1,0,"OMA","US-NE","Omaha",390007,56,0,"SEA","US-WA","Seattle",563374,86,0,1496,2238016,6805,10180280,476690.5,71,4
"2457","OMASFO",1,0,1,1,1,0,"OMA","US-NE","Omaha",390007,56,0,"SFO","US-CA","San Francisco",776733,88,1,1433,2053489,4174,5981342,583370,72,4
"2458","OMASJC",1,0,1,1,0,1,"OMA","US-NE","Omaha",390007,56,0,"SJC","US-CA","San Jose",894943,59,1,1415,2002225,2958,4185570,642475,57.5,4
"2459","OMASLC",0,0,1,0,1,1,"OMA","US-NE","Omaha",390007,56,0,"SLC","US-UT","Salt Lake City",181743,74,0,839,703921,1943,1630177,285875,65,3
"2460","OMASMF",1,0,1,1,0,1,"OMA","US-NE","Omaha",390007,56,0,"SMF","US-CA","Sacramento",407018,61,1,1370,1876900,3887,5325190,398512.5,58.5,4
"2461","OMASNA",1,0,1,1,0,0,"OMA","US-NE","Omaha",390007,56,0,"SNA","US-CA","Santa Ana",337977,60,1,1318,1737124,2709,3570462,363992,58,3
"2462","OMASTL",1,0,0,0,0,1,"OMA","US-NE","Omaha",390007,56,0,"STL","US-MO","St Louis",348189,90,0,342,116964,14533,4970286,369098,73,2
"2463","OMATPA",1,1,1,1,0,1,"OMA","US-NE","Omaha",390007,56,0,"TPA","US-FL","Tampa",303447,92,1,1190,1416100,4867,5791730,346727,74,5
"2464","OMATUL",1,0,0,0,0,0,"OMA","US-NE","Omaha",390007,56,0,"TUL","US-OK","Tulsa",393049,52,0,693,480249,562,389466,391528,54,1
"2465","OMATUS",0,0,1,1,0,0,"OMA","US-NE","Omaha",390007,56,0,"TUS","US-AZ","Tucson",486699,60,0,1046,1094116,2279,2383834,438353,58,2
"2466","ORDORF",1,1,1,1,0,0,"ORD","US-IL","Chicago",2896016,97,0,"ORF","US-VA","Norfolk",234403,66,0,717,514089,8406,6027102,1565209.5,81.5,4
"2467","ORDPBI",1,1,1,1,0,0,"ORD","US-IL","Chicago",2896016,97,0,"PBI","US-FL","West Palm Beach",82103,68,1,1144,1308736,12833,14680952,1489059.5,82.5,4
"2468","ORDPDX",1,1,1,1,0,0,"ORD","US-IL","Chicago",2896016,97,0,"PDX","US-OR","Portland",529121,68,0,1739,3024121,21870,38031928,1712568.5,82.5,4
"2469","ORDPNS",0,1,0,1,0,0,"ORD","US-IL","Chicago",2896016,97,0,"PNS","US-FL","Pensacola",56255,38,1,794,630436,3654,2901276,1476135.5,67.5,2
"2470","ORDPVD",1,0,1,1,0,0,"ORD","US-IL","Chicago",2896016,97,0,"PVD","US-RI","Providence",173618,59,0,849,720801,20915,17756836,1534817,78,3
"2471","ORDRDU",1,1,1,1,0,0,"ORD","US-IL","Chicago",2896016,97,0,"RDU","US-NC","Raleigh/Durham",463128,77,0,647,418609,26526,17162322,1679572,87,4
"2472","ORDRIC",1,1,1,1,0,0,"ORD","US-IL","Chicago",2896016,97,0,"RIC","US-VA","Richmond",197790,50,0,642,412164,10051,6452742,1546903,73.5,4
"2473","ORDROC",1,0,1,0,0,0,"ORD","US-IL","Chicago",2896016,97,0,"ROC","US-NY","Rochester",219773,47,0,528,278784,9348,4935744,1557894.5,72,2
"2474","ORDRSW",1,1,1,0,1,0,"ORD","US-IL","Chicago",2896016,97,0,"RSW","US-FL","Fort Myers",51970,68,1,1120,1254400,28348,31749760,1473993,82.5,4
"2475","ORDSAN",1,1,1,1,0,0,"ORD","US-IL","Chicago",2896016,97,0,"SAN","US-CA","San Diego",1223400,85,1,1723,2968729,37704,64963992,2059708,91,4
"2476","ORDSAT",1,0,1,1,0,0,"ORD","US-IL","Chicago",2896016,97,0,"SAT","US-TX","San Antonio",1144646,80,0,1041,1083681,16485,17160884,2020331,88.5,3
"2477","ORDSBA",1,0,1,0,0,0,"ORD","US-IL","Chicago",2896016,97,0,"SBA","US-CA","Santa Barbara",92325,11,1,1803,3250809,2193,3953979,1494170.5,54,2
"2478","ORDSDF",1,1,1,0,0,0,"ORD","US-IL","Chicago",2896016,97,0,"SDF","US-KY","Louisville",256231,62,0,286,81796,8420,2408120,1576123.5,79.5,3
"2479","ORDSEA",1,1,1,1,1,0,"ORD","US-IL","Chicago",2896016,97,0,"SEA","US-WA","Seattle",563374,86,0,1721,2961841,39866,68609384,1729695,91.5,5
"2480","ORDSFO",1,1,1,1,1,0,"ORD","US-IL","Chicago",2896016,97,0,"SFO","US-CA","San Francisco",776733,88,1,1846,3407716,77463,142996704,1836374.5,92.5,5
"2481","ORDSHV",1,1,0,0,0,0,"ORD","US-IL","Chicago",2896016,97,0,"SHV","US-LA","Shreveport",200145,19,0,733,537289,1387,1016671,1548080.5,58,2
