v1,market,firm,airline,airport1,state1,city1,population1,route1,tourism1,airport2,state2,city2,population2,route2,tourism2,distance,distancesq,passengers,airpresence,population,route,firm_nb,city_pair,operate1,operate2,tourism,lpopulation,ldistance,ldistancesq
23,ABQBHM,dl,0,ABQ,US-NM,Albuquerque,448607,67,0,BHM,US-AL,Birmingham,242820,60,0,1166,1359556,1436,1674376,345713.5,63.5,2,1,1,1,0,12.753366,7.0613341,14.122668
23,ABQBHM,lcc,0,ABQ,US-NM,Albuquerque,448607,67,0,BHM,US-AL,Birmingham,242820,60,0,1166,1359556,1436,1674376,345713.5,63.5,2,1,1,1,0,12.753366,7.0613341,14.122668
23,ABQBHM,ua,0,ABQ,US-NM,Albuquerque,448607,67,0,BHM,US-AL,Birmingham,242820,60,0,1166,1359556,1436,1674376,345713.5,63.5,2,1,1,1,0,12.753366,7.0613341,14.122668
23,ABQBHM,wn,1,ABQ,US-NM,Albuquerque,448607,67,0,BHM,US-AL,Birmingham,242820,60,0,1166,1359556,1436,1674376,345713.5,63.5,2,0,1,1,0,12.753366,7.0613341,14.122668
24,ABQBNA,aa,1,ABQ,US-NM,Albuquerque,448607,67,0,BNA,US-TN,Nashville,545524,86,0,1123,1261129,2920,3279160,497065.5,76.5,4,0,1,1,0,13.116477,7.0237589,14.047518
24,ABQBNA,al,1,ABQ,US-NM,Albuquerque,448607,67,0,BNA,US-TN,Nashville,545524,86,0,1123,1261129,2920,3279160,497065.5,76.5,4,0,1,1,0,13.116477,7.0237589,14.047518
24,ABQBNA,dl,1,ABQ,US-NM,Albuquerque,448607,67,0,BNA,US-TN,Nashville,545524,86,0,1123,1261129,2920,3279160,497065.5,76.5,4,0,1,1,0,13.116477,7.0237589,14.047518
24,ABQBNA,lcc,0,ABQ,US-NM,Albuquerque,448607,67,0,BNA,US-TN,Nashville,545524,86,0,1123,1261129,2920,3279160,497065.5,76.5,4,0,1,0,0,13.116477,7.0237589,14.047518
24,ABQBNA,ua,0,ABQ,US-NM,Albuquerque,448607,67,0,BNA,US-TN,Nashville,545524,86,0,1123,1261129,2920,3279160,497065.5,76.5,4,1,1,1,0,13.116477,7.0237589,14.047518
24,ABQBNA,wn,1,ABQ,US-NM,Albuquerque,448607,67,0,BNA,US-TN,Nashville,545524,86,0,1123,1261129,2920,3279160,497065.5,76.5,4,0,1,1,0,13.116477,7.0237589,14.047518
25,ABQBOI,aa,0,ABQ,US-NM,Albuquerque,448607,67,0,BOI,US-ID,Boise,185787,38,0,781,609961,1353,1056693,317197,52.5,3,0,1,0,0,12.667278,6.6605749,13.32115
25,ABQBOI,al,1,ABQ,US-NM,Albuquerque,448607,67,0,BOI,US-ID,Boise,185787,38,0,781,609961,1353,1056693,317197,52.5,3,0,1,1,0,12.667278,6.6605749,13.32115
25,ABQBOI,dl,0,ABQ,US-NM,Albuquerque,448607,67,0,BOI,US-ID,Boise,185787,38,0,781,609961,1353,1056693,317197,52.5,3,1,1,1,0,12.667278,6.6605749,13.32115
25,ABQBOI,lcc,0,ABQ,US-NM,Albuquerque,448607,67,0,BOI,US-ID,Boise,185787,38,0,781,609961,1353,1056693,317197,52.5,3,1,1,1,0,12.667278,6.6605749,13.32115
25,ABQBOI,ua,1,ABQ,US-NM,Albuquerque,448607,67,0,BOI,US-ID,Boise,185787,38,0,781,609961,1353,1056693,317197,52.5,3,0,1,1,0,12.667278,6.6605749,13.32115
25,ABQBOI,wn,1,ABQ,US-NM,Albuquerque,448607,67,0,BOI,US-ID,Boise,185787,38,0,781,609961,1353,1056693,317197,52.5,3,0,1,1,0,12.667278,6.6605749,13.32115
26,ABQBOS,aa,1,ABQ,US-NM,Albuquerque,448607,67,0,BOS,US-MA,Boston,589141,90,0,1974,3896676,6361,12556614,518874,78.5,4,0,1,1,0,13.159416,7.5878172,15.175634
26,ABQBOS,al,1,ABQ,US-NM,Albuquerque,448607,67,0,BOS,US-MA,Boston,589141,90,0,1974,3896676,6361,12556614,518874,78.5,4,0,1,1,0,13.159416,7.5878172,15.175634
26,ABQBOS,dl,1,ABQ,US-NM,Albuquerque,448607,67,0,BOS,US-MA,Boston,589141,90,0,1974,3896676,6361,12556614,518874,78.5,4,0,1,1,0,13.159416,7.5878172,15.175634
26,ABQBOS,lcc,0,ABQ,US-NM,Albuquerque,448607,67,0,BOS,US-MA,Boston,589141,90,0,1974,3896676,6361,12556614,518874,78.5,4,1,1,1,0,13.159416,7.5878172,15.175634
26,ABQBOS,ua,1,ABQ,US-NM,Albuquerque,448607,67,0,BOS,US-MA,Boston,589141,90,0,1974,3896676,6361,12556614,518874,78.5,4,0,1,1,0,13.159416,7.5878172,15.175634
26,ABQBOS,wn,0,ABQ,US-NM,Albuquerque,448607,67,0,BOS,US-MA,Boston,589141,90,0,1974,3896676,6361,12556614,518874,78.5,4,0,1,0,0,13.159416,7.5878172,15.175634
27,ABQBTR,aa,0,ABQ,US-NM,Albuquerque,448607,67,0,BTR,US-LA,Baton Rouge,227818,33,0,952,906304,520,495040,338212.5,50,1,1,1,1,0,12.73143,6.8585649,13.71713
27,ABQBTR,al,0,ABQ,US-NM,Albuquerque,448607,67,0,BTR,US-LA,Baton Rouge,227818,33,0,952,906304,520,495040,338212.5,50,1,1,1,1,0,12.73143,6.8585649,13.71713
27,ABQBTR,dl,1,ABQ,US-NM,Albuquerque,448607,67,0,BTR,US-LA,Baton Rouge,227818,33,0,952,906304,520,495040,338212.5,50,1,0,1,1,0,12.73143,6.8585649,13.71713
27,ABQBTR,lcc,0,ABQ,US-NM,Albuquerque,448607,67,0,BTR,US-LA,Baton Rouge,227818,33,0,952,906304,520,495040,338212.5,50,1,0,1,0,0,12.73143,6.8585649,13.71713
27,ABQBTR,ua,0,ABQ,US-NM,Albuquerque,448607,67,0,BTR,US-LA,Baton Rouge,227818,33,0,952,906304,520,495040,338212.5,50,1,0,1,0,0,12.73143,6.8585649,13.71713
27,ABQBTR,wn,0,ABQ,US-NM,Albuquerque,448607,67,0,BTR,US-LA,Baton Rouge,227818,33,0,952,906304,520,495040,338212.5,50,1,0,1,0,0,12.73143,6.8585649,13.71713
28,ABQBUF,aa,0,ABQ,US-NM,Albuquerque,448607,67,0,BUF,US-NY,Buffalo,292648,54,0,1591,2531281,784,1247344,370627.5,60.5,0,1,1,1,0,12.822953,7.372118,14.744236
28,ABQBUF,al,0,ABQ,US-NM,Albuquerque,448607,67,0,BUF,US-NY,Buffalo,292648,54,0,1591,2531281,784,1247344,370627.5,60.5,0,1,1,1,0,12.822953,7.372118,14.744236
28,ABQBUF,dl,0,ABQ,US-NM,Albuquerque,448607,67,0,BUF,US-NY,Buffalo,292648,54,0,1591,2531281,784,1247344,370627.5,60.5,0,1,1,1,0,12.822953,7.372118,14.744236
28,ABQBUF,lcc,0,ABQ,US-NM,Albuquerque,448607,67,0,BUF,US-NY,Buffalo,292648,54,0,1591,2531281,784,1247344,370627.5,60.5,0,1,1,1,0,12.822953,7.372118,14.744236
28,ABQBUF,ua,0,ABQ,US-NM,Albuquerque,448607,67,0,BUF,US-NY,Buffalo,292648,54,0,1591,2531281,784,1247344,370627.5,60.5,0,1,1,1,0,12.822953,7.372118,14.744236
28,ABQBUF,wn,0,ABQ,US-NM,Albuquerque,448607,67,0,BUF,US-NY,Buffalo,292648,54,0,1591,2531281,784,1247344,370627.5,60.5,0,1,1,1,0,12.822953,7.372118,14.744236
29,ABQBUR,aa,0,ABQ,US-NM,Albuquerque,448607,67,0,BUR,US-CA,Burbank,100316,39,1,672,451584,3984,2677248,274461.5,53,2,1,1,1,1,12.522566,6.5102582,13.020516
29,ABQBUR,al,1,ABQ,US-NM,Albuquerque,448607,67,0,BUR,US-CA,Burbank,100316,39,1,672,451584,3984,2677248,274461.5,53,2,0,1,1,1,12.522566,6.5102582,13.020516
29,ABQBUR,dl,0,ABQ,US-NM,Albuquerque,448607,67,0,BUR,US-CA,Burbank,100316,39,1,672,451584,3984,2677248,274461.5,53,2,0,1,0,1,12.522566,6.5102582,13.020516
29,ABQBUR,lcc,0,ABQ,US-NM,Albuquerque,448607,67,0,BUR,US-CA,Burbank,100316,39,1,672,451584,3984,2677248,274461.5,53,2,1,1,1,1,12.522566,6.5102582,13.020516
29,ABQBUR,ua,0,ABQ,US-NM,Albuquerque,448607,67,0,BUR,US-CA,Burbank,100316,39,1,672,451584,3984,2677248,274461.5,53,2,1,1,1,1,12.522566,6.5102582,13.020516
29,ABQBUR,wn,1,ABQ,US-NM,Albuquerque,448607,67,0,BUR,US-CA,Burbank,100316,39,1,672,451584,3984,2677248,274461.5,53,2,0,1,1,1,12.522566,6.5102582,13.020516
30,ABQBWI,aa,1,ABQ,US-NM,Albuquerque,448607,67,0,BWI,US-MD,Baltimore,651154,85,0,1670,2788900,14481,24183270,549880.5,76,6,0,1,1,0,13.217456,7.420579,14.841158
30,ABQBWI,al,1,ABQ,US-NM,Albuquerque,448607,67,0,BWI,US-MD,Baltimore,651154,85,0,1670,2788900,14481,24183270,549880.5,76,6,0,1,1,0,13.217456,7.420579,14.841158
30,ABQBWI,dl,1,ABQ,US-NM,Albuquerque,448607,67,0,BWI,US-MD,Baltimore,651154,85,0,1670,2788900,14481,24183270,549880.5,76,6,0,1,1,0,13.217456,7.420579,14.841158
30,ABQBWI,lcc,1,ABQ,US-NM,Albuquerque,448607,67,0,BWI,US-MD,Baltimore,651154,85,0,1670,2788900,14481,24183270,549880.5,76,6,0,1,1,0,13.217456,7.420579,14.841158
30,ABQBWI,ua,1,ABQ,US-NM,Albuquerque,448607,67,0,BWI,US-MD,Baltimore,651154,85,0,1670,2788900,14481,24183270,549880.5,76,6,0,1,1,0,13.217456,7.420579,14.841158
30,ABQBWI,wn,1,ABQ,US-NM,Albuquerque,448607,67,0,BWI,US-MD,Baltimore,651154,85,0,1670,2788900,14481,24183270,549880.5,76,6,0,1,1,0,13.217456,7.420579,14.841158
31,ABQCMH,aa,1,ABQ,US-NM,Albuquerque,448607,67,0,CMH,US-OH,Columbus,711470,73,0,1343,1803649,3006,4037058,580038.5,70,3,0,1,1,0,13.27085,7.202661,14.405322
31,ABQCMH,al,1,ABQ,US-NM,Albuquerque,448607,67,0,CMH,US-OH,Columbus,711470,73,0,1343,1803649,3006,4037058,580038.5,70,3,0,1,1,0,13.27085,7.202661,14.405322
31,ABQCMH,dl,1,ABQ,US-NM,Albuquerque,448607,67,0,CMH,US-OH,Columbus,711470,73,0,1343,1803649,3006,4037058,580038.5,70,3,0,1,1,0,13.27085,7.202661,14.405322
31,ABQCMH,lcc,0,ABQ,US-NM,Albuquerque,448607,67,0,CMH,US-OH,Columbus,711470,73,0,1343,1803649,3006,4037058,580038.5,70,3,1,1,1,0,13.27085,7.202661,14.405322
31,ABQCMH,ua,0,ABQ,US-NM,Albuquerque,448607,67,0,CMH,US-OH,Columbus,711470,73,0,1343,1803649,3006,4037058,580038.5,70,3,1,1,1,0,13.27085,7.202661,14.405322
31,ABQCMH,wn,0,ABQ,US-NM,Albuquerque,448607,67,0,CMH,US-OH,Columbus,711470,73,0,1343,1803649,3006,4037058,580038.5,70,3,1,1,1,0,13.27085,7.202661,14.405322
32,ABQCOS,aa,0,ABQ,US-NM,Albuquerque,448607,67,0,COS,US-CO,Colorado Springs,360890,49,0,421,177241,501,210921,404748.5,58,1,1,1,1,0,12.911021,6.0426331,12.085266
32,ABQCOS,al,0,ABQ,US-NM,Albuquerque,448607,67,0,COS,US-CO,Colorado Springs,360890,49,0,421,177241,501,210921,404748.5,58,1,1,1,1,0,12.911021,6.0426331,12.085266
32,ABQCOS,dl,0,ABQ,US-NM,Albuquerque,448607,67,0,COS,US-CO,Colorado Springs,360890,49,0,421,177241,501,210921,404748.5,58,1,1,1,1,0,12.911021,6.0426331,12.085266
32,ABQCOS,lcc,0,ABQ,US-NM,Albuquerque,448607,67,0,COS,US-CO,Colorado Springs,360890,49,0,421,177241,501,210921,404748.5,58,1,0,1,0,0,12.911021,6.0426331,12.085266
32,ABQCOS,ua,1,ABQ,US-NM,Albuquerque,448607,67,0,COS,US-CO,Colorado Springs,360890,49,0,421,177241,501,210921,404748.5,58,1,0,1,1,0,12.911021,6.0426331,12.085266
32,ABQCOS,wn,0,ABQ,US-NM,Albuquerque,448607,67,0,COS,US-CO,Colorado Springs,360890,49,0,421,177241,501,210921,404748.5,58,1,0,1,0,0,12.911021,6.0426331,12.085266
33,ABQCVG,aa,0,ABQ,US-NM,Albuquerque,448607,67,0,CVG,US-KY,Cincinnati,331285,70,0,1240,1537600,2320,2876800,389946,68.5,1,1,1,1,0,12.873763,7.1228666,14.245733
33,ABQCVG,al,0,ABQ,US-NM,Albuquerque,448607,67,0,CVG,US-KY,Cincinnati,331285,70,0,1240,1537600,2320,2876800,389946,68.5,1,1,1,1,0,12.873763,7.1228666,14.245733
33,ABQCVG,dl,1,ABQ,US-NM,Albuquerque,448607,67,0,CVG,US-KY,Cincinnati,331285,70,0,1240,1537600,2320,2876800,389946,68.5,1,0,1,1,0,12.873763,7.1228666,14.245733
33,ABQCVG,lcc,0,ABQ,US-NM,Albuquerque,448607,67,0,CVG,US-KY,Cincinnati,331285,70,0,1240,1537600,2320,2876800,389946,68.5,1,0,1,0,0,12.873763,7.1228666,14.245733
33,ABQCVG,ua,0,ABQ,US-NM,Albuquerque,448607,67,0,CVG,US-KY,Cincinnati,331285,70,0,1240,1537600,2320,2876800,389946,68.5,1,1,1,1,0,12.873763,7.1228666,14.245733
33,ABQCVG,wn,0,ABQ,US-NM,Albuquerque,448607,67,0,CVG,US-KY,Cincinnati,331285,70,0,1240,1537600,2320,2876800,389946,68.5,1,0,1,0,0,12.873763,7.1228666,14.245733
34,ABQDAL,aa,0,ABQ,US-NM,Albuquerque,448607,67,0,DAL,US-TX,Dallas,1188580,93,0,580,336400,26247,15223260,818593.5,80,1,1,1,1,0,13.615343,6.363028,12.726056
34,ABQDAL,al,0,ABQ,US-NM,Albuquerque,448607,67,0,DAL,US-TX,Dallas,1188580,93,0,580,336400,26247,15223260,818593.5,80,1,1,1,1,0,13.615343,6.363028,12.726056
34,ABQDAL,dl,0,ABQ,US-NM,Albuquerque,448607,67,0,DAL,US-TX,Dallas,1188580,93,0,580,336400,26247,15223260,818593.5,80,1,1,1,1,0,13.615343,6.363028,12.726056
34,ABQDAL,lcc,0,ABQ,US-NM,Albuquerque,448607,67,0,DAL,US-TX,Dallas,1188580,93,0,580,336400,26247,15223260,818593.5,80,1,0,1,0,0,13.615343,6.363028,12.726056
34,ABQDAL,ua,0,ABQ,US-NM,Albuquerque,448607,67,0,DAL,US-TX,Dallas,1188580,93,0,580,336400,26247,15223260,818593.5,80,1,0,1,0,0,13.615343,6.363028,12.726056
34,ABQDAL,wn,1,ABQ,US-NM,Albuquerque,448607,67,0,DAL,US-TX,Dallas,1188580,93,0,580,336400,26247,15223260,818593.5,80,1,0,1,1,0,13.615343,6.363028,12.726056
35,ABQDAY,aa,1,ABQ,US-NM,Albuquerque,448607,67,0,DAY,US-OH,Dayton,166179,45,0,1272,1617984,821,1044312,307393,56,1,0,1,1,0,12.635882,7.1483459,14.296692
35,ABQDAY,al,0,ABQ,US-NM,Albuquerque,448607,67,0,DAY,US-OH,Dayton,166179,45,0,1272,1617984,821,1044312,307393,56,1,1,1,1,0,12.635882,7.1483459,14.296692
35,ABQDAY,dl,0,ABQ,US-NM,Albuquerque,448607,67,0,DAY,US-OH,Dayton,166179,45,0,1272,1617984,821,1044312,307393,56,1,1,1,1,0,12.635882,7.1483459,14.296692
35,ABQDAY,lcc,0,ABQ,US-NM,Albuquerque,448607,67,0,DAY,US-OH,Dayton,166179,45,0,1272,1617984,821,1044312,307393,56,1,1,1,1,0,12.635882,7.1483459,14.296692
35,ABQDAY,ua,0,ABQ,US-NM,Albuquerque,448607,67,0,DAY,US-OH,Dayton,166179,45,0,1272,1617984,821,1044312,307393,56,1,1,1,1,0,12.635882,7.1483459,14.296692
35,ABQDAY,wn,0,ABQ,US-NM,Albuquerque,448607,67,0,DAY,US-OH,Dayton,166179,45,0,1272,1617984,821,1044312,307393,56,1,0,1,0,0,12.635882,7.1483459,14.296692
36,ABQDCA,aa,1,ABQ,US-NM,Albuquerque,448607,67,0,DCA,US-DC,Washington,572059,87,0,1650,2722500,7891,13020150,510333,77,3,0,1,1,0,13.142818,7.4085307,14.817061
36,ABQDCA,al,1,ABQ,US-NM,Albuquerque,448607,67,0,DCA,US-DC,Washington,572059,87,0,1650,2722500,7891,13020150,510333,77,3,0,1,1,0,13.142818,7.4085307,14.817061
36,ABQDCA,dl,1,ABQ,US-NM,Albuquerque,448607,67,0,DCA,US-DC,Washington,572059,87,0,1650,2722500,7891,13020150,510333,77,3,0,1,1,0,13.142818,7.4085307,14.817061
36,ABQDCA,lcc,0,ABQ,US-NM,Albuquerque,448607,67,0,DCA,US-DC,Washington,572059,87,0,1650,2722500,7891,13020150,510333,77,3,1,1,1,0,13.142818,7.4085307,14.817061
36,ABQDCA,ua,0,ABQ,US-NM,Albuquerque,448607,67,0,DCA,US-DC,Washington,572059,87,0,1650,2722500,7891,13020150,510333,77,3,1,1,1,0,13.142818,7.4085307,14.817061
36,ABQDCA,wn,0,ABQ,US-NM,Albuquerque,448607,67,0,DCA,US-DC,Washington,572059,87,0,1650,2722500,7891,13020150,510333,77,3,0,1,0,0,13.142818,7.4085307,14.817061
37,ABQDEN,aa,0,ABQ,US-NM,Albuquerque,448607,67,0,DEN,US-CO,Denver,554636,95,0,349,121801,10251,3577599,501621.5,81,2,1,1,1,0,13.125601,5.855072,11.710144
37,ABQDEN,al,0,ABQ,US-NM,Albuquerque,448607,67,0,DEN,US-CO,Denver,554636,95,0,349,121801,10251,3577599,501621.5,81,2,1,1,1,0,13.125601,5.855072,11.710144
37,ABQDEN,dl,0,ABQ,US-NM,Albuquerque,448607,67,0,DEN,US-CO,Denver,554636,95,0,349,121801,10251,3577599,501621.5,81,2,1,1,1,0,13.125601,5.855072,11.710144
37,ABQDEN,lcc,1,ABQ,US-NM,Albuquerque,448607,67,0,DEN,US-CO,Denver,554636,95,0,349,121801,10251,3577599,501621.5,81,2,0,1,1,0,13.125601,5.855072,11.710144
37,ABQDEN,ua,1,ABQ,US-NM,Albuquerque,448607,67,0,DEN,US-CO,Denver,554636,95,0,349,121801,10251,3577599,501621.5,81,2,0,1,1,0,13.125601,5.855072,11.710144
37,ABQDEN,wn,0,ABQ,US-NM,Albuquerque,448607,67,0,DEN,US-CO,Denver,554636,95,0,349,121801,10251,3577599,501621.5,81,2,0,1,0,0,13.125601,5.855072,11.710144
38,ABQDFW,aa,1,ABQ,US-NM,Albuquerque,448607,67,0,DFW,US-TX,Dallas-Fort Worth,534694,98,0,569,323761,9465,5385585,491650.5,82.5,2,0,1,1,0,13.105523,6.3438807,12.687761
38,ABQDFW,al,0,ABQ,US-NM,Albuquerque,448607,67,0,DFW,US-TX,Dallas-Fort Worth,534694,98,0,569,323761,9465,5385585,491650.5,82.5,2,1,1,1,0,13.105523,6.3438807,12.687761
38,ABQDFW,dl,1,ABQ,US-NM,Albuquerque,448607,67,0,DFW,US-TX,Dallas-Fort Worth,534694,98,0,569,323761,9465,5385585,491650.5,82.5,2,0,1,1,0,13.105523,6.3438807,12.687761
38,ABQDFW,lcc,0,ABQ,US-NM,Albuquerque,448607,67,0,DFW,US-TX,Dallas-Fort Worth,534694,98,0,569,323761,9465,5385585,491650.5,82.5,2,1,1,1,0,13.105523,6.3438807,12.687761
38,ABQDFW,ua,0,ABQ,US-NM,Albuquerque,448607,67,0,DFW,US-TX,Dallas-Fort Worth,534694,98,0,569,323761,9465,5385585,491650.5,82.5,2,1,1,1,0,13.105523,6.3438807,12.687761
38,ABQDFW,wn,0,ABQ,US-NM,Albuquerque,448607,67,0,DFW,US-TX,Dallas-Fort Worth,534694,98,0,569,323761,9465,5385585,491650.5,82.5,2,0,1,0,0,13.105523,6.3438807,12.687761
39,ABQDSM,aa,0,ABQ,US-NM,Albuquerque,448607,67,0,DSM,US-IA,Des Moines,198682,35,0,938,879844,677,635026,323644.5,51,1,1,1,1,0,12.687401,6.84375,13.6875
39,ABQDSM,al,0,ABQ,US-NM,Albuquerque,448607,67,0,DSM,US-IA,Des Moines,198682,35,0,938,879844,677,635026,323644.5,51,1,1,1,1,0,12.687401,6.84375,13.6875
39,ABQDSM,dl,0,ABQ,US-NM,Albuquerque,448607,67,0,DSM,US-IA,Des Moines,198682,35,0,938,879844,677,635026,323644.5,51,1,1,1,1,0,12.687401,6.84375,13.6875
39,ABQDSM,lcc,0,ABQ,US-NM,Albuquerque,448607,67,0,DSM,US-IA,Des Moines,198682,35,0,938,879844,677,635026,323644.5,51,1,1,1,1,0,12.687401,6.84375,13.6875
39,ABQDSM,ua,1,ABQ,US-NM,Albuquerque,448607,67,0,DSM,US-IA,Des Moines,198682,35,0,938,879844,677,635026,323644.5,51,1,0,1,1,0,12.687401,6.84375,13.6875
39,ABQDSM,wn,0,ABQ,US-NM,Albuquerque,448607,67,0,DSM,US-IA,Des Moines,198682,35,0,938,879844,677,635026,323644.5,51,1,0,1,0,0,12.687401,6.84375,13.6875
40,ABQELP,aa,0,ABQ,US-NM,Albuquerque,448607,67,0,ELP,US-TX,El Paso,563662,51,0,223,49729,8208,1830384,506134.5,59,2,1,1,1,0,13.134558,5.4071717,10.814343
40,ABQELP,al,0,ABQ,US-NM,Albuquerque,448607,67,0,ELP,US-TX,El Paso,563662,51,0,223,49729,8208,1830384,506134.5,59,2,1,1,1,0,13.134558,5.4071717,10.814343
40,ABQELP,dl,0,ABQ,US-NM,Albuquerque,448607,67,0,ELP,US-TX,El Paso,563662,51,0,223,49729,8208,1830384,506134.5,59,2,1,1,1,0,13.134558,5.4071717,10.814343
40,ABQELP,lcc,1,ABQ,US-NM,Albuquerque,448607,67,0,ELP,US-TX,El Paso,563662,51,0,223,49729,8208,1830384,506134.5,59,2,0,1,1,0,13.134558,5.4071717,10.814343
40,ABQELP,ua,0,ABQ,US-NM,Albuquerque,448607,67,0,ELP,US-TX,El Paso,563662,51,0,223,49729,8208,1830384,506134.5,59,2,0,1,0,0,13.134558,5.4071717,10.814343
40,ABQELP,wn,1,ABQ,US-NM,Albuquerque,448607,67,0,ELP,US-TX,El Paso,563662,51,0,223,49729,8208,1830384,506134.5,59,2,0,1,1,0,13.134558,5.4071717,10.814343
41,ABQFLL,aa,1,ABQ,US-NM,Albuquerque,448607,67,0,FLL,US-FL,Fort Lauderdale,152397,84,1,1687,2845969,4446,7500402,300502,75.5,4,0,1,1,1,12.61321,7.430707,14.861414
41,ABQFLL,al,1,ABQ,US-NM,Albuquerque,448607,67,0,FLL,US-FL,Fort Lauderdale,152397,84,1,1687,2845969,4446,7500402,300502,75.5,4,0,1,1,1,12.61321,7.430707,14.861414
41,ABQFLL,dl,1,ABQ,US-NM,Albuquerque,448607,67,0,FLL,US-FL,Fort Lauderdale,152397,84,1,1687,2845969,4446,7500402,300502,75.5,4,0,1,1,1,12.61321,7.430707,14.861414
41,ABQFLL,lcc,0,ABQ,US-NM,Albuquerque,448607,67,0,FLL,US-FL,Fort Lauderdale,152397,84,1,1687,2845969,4446,7500402,300502,75.5,4,1,1,1,1,12.61321,7.430707,14.861414
41,ABQFLL,ua,0,ABQ,US-NM,Albuquerque,448607,67,0,FLL,US-FL,Fort Lauderdale,152397,84,1,1687,2845969,4446,7500402,300502,75.5,4,1,1,1,1,12.61321,7.430707,14.861414
41,ABQFLL,wn,1,ABQ,US-NM,Albuquerque,448607,67,0,FLL,US-FL,Fort Lauderdale,152397,84,1,1687,2845969,4446,7500402,300502,75.5,4,0,1,1,1,12.61321,7.430707,14.861414
42,ABQGEG,aa,0,ABQ,US-NM,Albuquerque,448607,67,0,GEG,US-WA,Spokane,195629,43,0,1035,1071225,1551,1605285,322118,55,3,0,1,0,0,12.682673,6.9421568,13.884314
42,ABQGEG,al,1,ABQ,US-NM,Albuquerque,448607,67,0,GEG,US-WA,Spokane,195629,43,0,1035,1071225,1551,1605285,322118,55,3,0,1,1,0,12.682673,6.9421568,13.884314
42,ABQGEG,dl,0,ABQ,US-NM,Albuquerque,448607,67,0,GEG,US-WA,Spokane,195629,43,0,1035,1071225,1551,1605285,322118,55,3,1,1,1,0,12.682673,6.9421568,13.884314
42,ABQGEG,lcc,0,ABQ,US-NM,Albuquerque,448607,67,0,GEG,US-WA,Spokane,195629,43,0,1035,1071225,1551,1605285,322118,55,3,1,1,1,0,12.682673,6.9421568,13.884314
42,ABQGEG,ua,1,ABQ,US-NM,Albuquerque,448607,67,0,GEG,US-WA,Spokane,195629,43,0,1035,1071225,1551,1605285,322118,55,3,0,1,1,0,12.682673,6.9421568,13.884314
42,ABQGEG,wn,1,ABQ,US-NM,Albuquerque,448607,67,0,GEG,US-WA,Spokane,195629,43,0,1035,1071225,1551,1605285,322118,55,3,0,1,1,0,12.682673,6.9421568,13.884314
43,ABQHOU,aa,0,ABQ,US-NM,Albuquerque,448607,67,0,HOU,US-TX,Houston,1953631,70,0,759,576081,8204,6226836,1201119,68.5,1,1,1,1,0,13.998764,6.6320019,13.264004
43,ABQHOU,al,0,ABQ,US-NM,Albuquerque,448607,67,0,HOU,US-TX,Houston,1953631,70,0,759,576081,8204,6226836,1201119,68.5,1,0,1,0,0,13.998764,6.6320019,13.264004
43,ABQHOU,dl,0,ABQ,US-NM,Albuquerque,448607,67,0,HOU,US-TX,Houston,1953631,70,0,759,576081,8204,6226836,1201119,68.5,1,1,1,1,0,13.998764,6.6320019,13.264004
43,ABQHOU,lcc,0,ABQ,US-NM,Albuquerque,448607,67,0,HOU,US-TX,Houston,1953631,70,0,759,576081,8204,6226836,1201119,68.5,1,1,1,1,0,13.998764,6.6320019,13.264004
43,ABQHOU,ua,0,ABQ,US-NM,Albuquerque,448607,67,0,HOU,US-TX,Houston,1953631,70,0,759,576081,8204,6226836,1201119,68.5,1,0,1,0,0,13.998764,6.6320019,13.264004
43,ABQHOU,wn,1,ABQ,US-NM,Albuquerque,448607,67,0,HOU,US-TX,Houston,1953631,70,0,759,576081,8204,6226836,1201119,68.5,1,0,1,1,0,13.998764,6.6320019,13.264004
44,ABQIAD,aa,1,ABQ,US-NM,Albuquerque,448607,67,0,IAD,US-DC,Washington,572059,66,0,1628,2650384,4613,7509964,510333,66.5,3,0,1,1,0,13.142818,7.3951077,14.790215
44,ABQIAD,al,0,ABQ,US-NM,Albuquerque,448607,67,0,IAD,US-DC,Washington,572059,66,0,1628,2650384,4613,7509964,510333,66.5,3,1,1,1,0,13.142818,7.3951077,14.790215
44,ABQIAD,dl,1,ABQ,US-NM,Albuquerque,448607,67,0,IAD,US-DC,Washington,572059,66,0,1628,2650384,4613,7509964,510333,66.5,3,0,1,1,0,13.142818,7.3951077,14.790215
44,ABQIAD,lcc,0,ABQ,US-NM,Albuquerque,448607,67,0,IAD,US-DC,Washington,572059,66,0,1628,2650384,4613,7509964,510333,66.5,3,1,1,1,0,13.142818,7.3951077,14.790215
44,ABQIAD,ua,1,ABQ,US-NM,Albuquerque,448607,67,0,IAD,US-DC,Washington,572059,66,0,1628,2650384,4613,7509964,510333,66.5,3,0,1,1,0,13.142818,7.3951077,14.790215
44,ABQIAD,wn,0,ABQ,US-NM,Albuquerque,448607,67,0,IAD,US-DC,Washington,572059,66,0,1628,2650384,4613,7509964,510333,66.5,3,0,1,0,0,13.142818,7.3951077,14.790215
45,ABQIND,aa,1,ABQ,US-NM,Albuquerque,448607,67,0,IND,US-IN,Indianapolis,781870,76,0,1161,1347921,3230,3750030,615238.5,71.5,4,0,1,1,0,13.329765,7.0570369,14.114074
