v1,market,airlineaa,airlineal,airlinedl,airlinelcc,airlineua,airlinewn,city_pairaa,operate1aa,operate2aa,passengeraa,distaa,airpresenceaa,routeaa,lairpresenceaa,city_pairal,operate1al,operate2al,passengeral,distal,airpresenceal,routeal,lairpresenceal,city_pairdl,operate1dl,operate2dl,passengerdl,distdl,airpresencedl,routedl,lairpresencedl,city_pairlcc,operate1lcc,operate2lcc,passengerlcc,distlcc,airpresencelcc,routelcc,lairpresencelcc,city_pairua,operate1ua,operate2ua,passengerua,distua,airpresenceua,routeua,lairpresenceua,city_pairwn,operate1wn,operate2wn,passengerwn,distwn,airpresencewn,routewn,lairpresencewn,airport1,state1,city1,population1,route1,tourism1,airport2,state2,city2,population2,route2,tourism2,population,firm_nb,tourism,lpopulation,distancesq,distance,ldistance,ldistancesq
2060,LGAMKE,1,1,1,1,1,0,0,1,1,5,800,4000,84,8.2943001,0,1,1,39,739,28821,17.5,10.268894,0,1,1,571,923.11279,527097.38,122,13.175142,0,1,1,8,806,6448,53,8.7716808,0,1,1,116,798.7843,92658.977,116.5,11.436692,0,0,0,0,0,0,0,0,LGA,US-NY,New York,8008278,87,0,MKE,US-WI,Milwaukee,596974,64,0,4302626,5,0,15.274736,544644,738,6.6039438,13.207888
2061,LGAMLB,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,731,1165.5055,851984.5,114.5,13.655325,0,1,1,5379,955,5136945,44,15.451969,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LGA,US-NY,New York,8008278,87,0,MLB,US-FL,Melbourne,71382,28,1,4039830,2,1,15.211713,912025,955,6.8617115,13.723423
2062,LGAMOB,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1295,1063.1578,1376789.4,118.5,14.135265,0,1,0,9,1064,9576,55,9.16712,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LGA,US-NY,New York,8008278,87,0,MOB,US-AL,Mobile,198915,29,0,4103596.5,1,0,15.227374,1129969,1063,6.9688506,13.937701
2063,LGAMSY,1,1,1,1,1,0,0,1,1,784,1691.1246,1325841.8,106,14.097559,0,1,1,0,0,0,0,0,0,1,1,4344,1212.1412,5265541.5,126,15.476695,0,1,1,663,1493.3843,990113.75,61,13.805576,0,1,1,524,1312.3264,687659.06,107,13.44105,0,0,1,0,0,0,0,0,LGA,US-NY,New York,8008278,87,0,MSY,US-LA,New Orleans,484674,87,0,4246476,5,0,15.2616,1399489,1183,7.075809,14.151618
2064,LGAOAK,0,0,0,0,1,0,1,1,1,275,2883.9028,793073.25,95.5,13.583673,1,1,1,0,0,0,0,0,1,1,1,131,2880.3833,377330.22,103.5,12.840878,1,1,1,4,2569,10276,48,9.2376633,0,1,1,550,2586.9363,1422815,108,14.168149,0,0,1,0,0,0,0,0,LGA,US-NY,New York,8008278,87,0,OAK,US-CA,Oakland,399484,57,1,4203881,1,1,15.251518,6594624,2568,7.8508825,15.701765
2065,LGAOKC,1,1,1,0,0,0,0,1,1,796,1505.035,1198007.9,106,13.996171,0,1,1,0,0,0,0,0,0,1,1,233,1535.8877,357861.84,118.5,12.787905,0,1,0,0,0,0,0,0,1,1,1,27,2114,57078,100,10.952191,0,0,1,0,0,0,0,0,LGA,US-NY,New York,8008278,87,0,OKC,US-OK,Oklahoma City,506132,61,0,4257205,3,0,15.264123,1798281,1341,7.2011709,14.402342
2066,LGAOMA,1,1,0,1,1,0,0,1,1,24,1904.4546,45706.91,96.5,10.730026,0,1,1,0,0,0,0,0,1,1,1,80,1606.2162,128497.3,109,11.763671,0,1,1,2,2091,4182,55,8.3387842,0,1,1,747,1179.5238,881104.31,114.5,13.688932,0,0,1,0,0,0,0,0,LGA,US-NY,New York,8008278,87,0,OMA,US-NE,Omaha,390007,56,0,4199142.5,4,0,15.250391,1317904,1148,7.0457764,14.091553
2067,LGAORD,1,1,1,0,1,0,0,1,1,46518,736.45258,34258300,118.5,17.34944,0,1,1,0,0,0,0,0,0,1,1,706,946.48389,668217.63,125,13.412371,1,1,1,10,1024.5,10245,75,9.234643,0,1,1,39064,736.18365,28758278,138,17.174437,0,0,0,0,0,0,0,0,LGA,US-NY,New York,8008278,87,0,ORD,US-IL,Chicago,2896016,97,0,5452147,4,0,15.51152,537289,733,6.5971456,13.194291
2068,LGAORF,1,1,0,0,0,0,0,1,1,21,296,6216,93,8.7350426,0,1,1,0,0,0,0,0,1,1,1,8,296,2368,116.5,7.7702231,0,1,0,36,386,13896,52.5,9.5394287,1,1,1,2,341,682,109.5,6.526495,0,0,0,0,0,0,0,0,LGA,US-NY,New York,8008278,87,0,ORF,US-VA,Norfolk,234403,66,0,4121340.5,2,0,15.231689,87616,296,5.6903596,11.380719
2069,LGAPBI,1,1,1,1,0,0,0,1,1,4504,1052.1993,4739106,95,15.371359,0,1,1,0,0,0,0,0,0,1,1,27383,1100.7463,30141736,125.5,17.221422,0,1,1,475,1035,491625,49,13.105474,1,1,1,34,1877,63818,98,11.063807,0,0,1,0,0,0,0,0,LGA,US-NY,New York,8008278,87,0,PBI,US-FL,West Palm Beach,82103,68,1,4045190.5,4,1,15.213039,1071225,1035,6.9421568,13.884314
2070,LGAPDX,1,1,1,1,1,0,0,1,1,670,2736.1191,1833199.9,101.5,14.421574,0,1,1,0,0,0,0,0,0,1,1,470,2775.5417,1304504.6,126.5,14.081335,0,1,1,523,2611,1365553,51.5,14.12707,0,1,1,1558,2557.8455,3985123.3,128,15.198079,0,0,1,0,0,0,0,0,LGA,US-NY,New York,8008278,87,0,PDX,US-OR,Portland,529121,68,0,4268699.5,5,0,15.26682,5978025,2445,7.8018003,15.603601
2071,LGAPNS,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,641,1035.6195,663832.13,120.5,13.405787,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LGA,US-NY,New York,8008278,87,0,PNS,US-FL,Pensacola,56255,38,1,4032266.5,2,1,15.209839,1065024,1032,6.9392538,13.878508
2072,LGARDU,0,1,0,1,0,0,1,1,1,42,431,18102,97.5,9.803833,0,1,1,0,0,0,0,0,1,1,1,138,926.12152,127804.77,125.5,11.758267,0,1,1,1015,775.34283,786973,61.5,13.575951,1,1,1,3,445.66666,1337,108,7.1989312,0,0,1,0,0,0,0,0,LGA,US-NY,New York,8008278,87,0,RDU,US-NC,Raleigh/Durham,463128,77,0,4235703,2,0,15.25906,184900,430,6.0637851,12.12757
2073,LGARIC,1,1,0,0,0,0,0,1,1,24,292,7008,91,8.85495,0,1,1,0,0,0,0,0,1,1,1,20,292,5840,119,8.672657,0,1,0,461,292.54962,134865.38,48,11.812039,1,1,1,4,328,1312,110.5,7.1800699,0,0,0,0,0,0,0,0,LGA,US-NY,New York,8008278,87,0,RIC,US-VA,Richmond,197790,50,0,4103034,2,0,15.227238,84681,291,5.6733232,11.346646
2074,LGAROC,1,1,0,0,0,0,0,1,1,13,254,3302,90.5,8.1025867,0,1,1,0,0,0,0,0,1,1,1,2,254,508,106.5,6.2324481,1,1,1,1,518,518,62.5,6.251904,1,1,1,5,430,2150,106,7.6736879,0,0,0,0,0,0,0,0,LGA,US-NY,New York,8008278,87,0,ROC,US-NY,Rochester,219773,47,0,4114025.5,2,0,15.229913,64516,254,5.5373344,11.074669
2075,LGARSW,1,1,1,1,0,0,0,1,1,2,1202,2404,87,7.785305,0,1,1,0,0,0,0,0,0,1,1,1753,1314.0333,2303500.5,126,14.64994,0,1,1,5637,1395.3334,7865494,66.5,15.877996,1,1,1,58,1823.64,105771.12,102.5,11.569042,0,0,0,0,0,0,0,0,LGA,US-NY,New York,8008278,87,0,RSW,US-FL,Fort Myers,51970,68,1,4030124,4,1,15.209308,1166400,1080,6.9847164,13.969433
2076,LGASAN,1,1,1,1,1,0,0,1,1,757,2545.9607,1927292.3,107.5,14.471627,0,1,1,0,0,0,0,0,0,1,1,537,2605.0083,1398889.5,126,14.15119,0,1,1,513,2472,1268136,53,14.05306,0,1,1,1197,2471.9211,2958889.5,126,14.900325,0,0,1,0,0,0,0,0,LGA,US-NY,New York,8008278,87,0,SAN,US-CA,San Diego,1223400,85,1,4615839,5,1,15.345004,5953600,2440,7.7997532,15.599506
2077,LGASAT,1,1,1,0,1,0,0,1,1,1918,1653.6631,3171725.8,109.5,14.969787,0,1,1,0,0,0,0,0,0,1,1,937,1634.239,1531282,126.5,14.241616,1,1,1,0,0,0,0,0,0,1,1,232,1893.0266,439182.19,113,12.992672,0,0,1,0,0,0,0,0,LGA,US-NY,New York,8008278,87,0,SAT,US-TX,San Antonio,1144646,80,0,4576462,4,0,15.336437,2515396,1586,7.3689704,14.737941
2078,LGASDF,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,515,868.70001,447380.5,125.5,13.011167,1,1,1,50,680,34000,54,10.434145,1,1,1,4,793,3172,88,8.0624332,0,0,1,0,0,0,0,0,LGA,US-NY,New York,8008278,87,0,SDF,US-KY,Louisville,256231,62,0,4132254.5,2,0,15.234334,432964,658,6.4892049,12.97841
2079,LGASEA,1,1,1,1,1,0,0,1,1,940,2624.1362,2466688,105,14.718388,0,1,1,0,0,0,0,0,0,1,1,472,2850.366,1345372.8,128,14.112183,0,1,1,1829,2540.4253,4646438,63.5,15.351612,0,1,1,1531,2546.9143,3899325.8,135.5,15.176314,0,0,1,0,0,0,0,0,LGA,US-NY,New York,8008278,87,0,SEA,US-WA,Seattle,563374,86,0,4285826,5,0,15.270823,5817744,2412,7.7882113,15.576423
2080,LGASFO,1,1,1,1,1,0,0,1,1,1282,2759.9177,3538214.5,105.5,15.079133,0,1,1,0,0,0,0,0,0,1,1,794,2802.3091,2225033.5,131.5,14.615283,0,1,1,4884,2589.6377,12647791,63,16.352993,0,1,1,1713,2683.6465,4597086.5,129.5,15.340934,0,0,0,0,0,0,0,0,LGA,US-NY,New York,8008278,87,0,SFO,US-CA,San Francisco,776733,88,1,4392505.5,5,1,15.29541,6651241,2579,7.8551569,15.710314
2081,LGASHV,1,0,1,0,0,0,0,1,1,1,1579,1579,77,7.36518,1,1,1,0,0,0,0,0,0,1,1,449,1343.2535,603120.81,115.5,13.309875,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LGA,US-NY,New York,8008278,87,0,SHV,US-LA,Shreveport,200145,19,0,4104211.5,2,0,15.227524,1557504,1248,7.1292977,14.258595
2082,LGASJC,1,1,0,0,1,0,0,1,1,544,2784.6052,1514825.3,105,14.230811,0,1,1,0,0,0,0,0,1,1,1,157,2836.2703,445294.44,114.5,13.006494,1,1,1,0,0,0,0,0,0,1,1,663,2578.0876,1709272.1,117.5,14.351579,0,0,1,0,0,0,0,0,LGA,US-NY,New York,8008278,87,0,SJC,US-CA,San Jose,894943,59,1,4451610.5,3,1,15.308777,6563844,2562,7.8485436,15.697087
2083,LGASLC,1,0,1,1,1,0,0,1,1,871,2244.5461,1954999.8,93.5,14.485901,1,1,1,0,0,0,0,0,0,1,1,743,2242.9495,1666511.5,131.5,14.326243,0,1,1,435,2010,874350,56.5,13.681237,0,1,1,1143,2011.0906,2298676.5,123.5,14.647844,0,0,1,0,0,0,0,0,LGA,US-NY,New York,8008278,87,0,SLC,US-UT,Salt Lake City,181743,74,0,4095010.5,4,0,15.22528,3928324,1982,7.5918617,15.183723
2084,LGASMF,1,1,0,0,1,0,0,1,1,580,2824.3298,1638111.3,95.5,14.309055,0,1,1,0,0,0,0,0,1,1,1,110,2863.3584,314969.44,114,12.660234,1,1,1,0,0,0,0,0,0,1,1,1009,2531.4475,2554230.5,114.5,14.753262,0,0,1,0,0,0,0,0,LGA,US-NY,New York,8008278,87,0,SMF,US-CA,Sacramento,407018,61,1,4207648,3,1,15.252415,6320196,2514,7.8296304,15.659261
2085,LGASNA,1,1,0,0,1,0,0,1,1,1449,2530.2004,3666260.5,101.5,15.114683,0,1,1,0,0,0,0,0,1,1,1,214,2649.9478,567088.81,116.5,13.248273,1,1,1,0,0,0,0,0,0,1,1,618,2481.1169,1533330.3,117.5,14.242953,0,0,1,0,0,0,0,0,LGA,US-NY,New York,8008278,87,0,SNA,US-CA,Santa Ana,337977,60,1,4173127.5,3,1,15.244176,5997601,2449,7.8034348,15.60687
2086,LGASRQ,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1199,1198.03,1436438,118,14.177678,1,1,1,1,1760,1760,49,7.4736371,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LGA,US-NY,New York,8008278,87,0,SRQ,US-FL,Sarasota/Bradenton,52715,43,1,4030496.5,2,1,15.2094,1096209,1047,6.9536843,13.907369
2087,LGASTL,1,1,0,0,1,0,0,1,1,2483,924.6828,2295987.5,111.5,14.646674,0,1,1,0,0,0,0,0,1,1,1,162,1254.1818,203177.45,123,12.22184,1,1,1,0,0,0,0,0,0,1,1,328,1024.0237,335879.78,119,12.724511,0,0,1,0,0,0,0,0,LGA,US-NY,New York,8008278,87,0,STL,US-MO,St Louis,348189,90,0,4178233.5,3,0,15.245399,786769,887,6.7878451,13.57569
2088,LGASYR,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,2,198,396,113,5.9839363,1,1,1,0,0,0,0,0,1,1,1,1,198,198,103.5,5.2933049,0,0,0,0,0,0,0,0,LGA,US-NY,New York,8008278,87,0,SYR,US-NY,Syracuse,147306,41,0,4077792,0,0,15.221066,39204,198,5.2882671,10.576534
2089,LGATOL,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,766,766,86,6.6424866,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LGA,US-NY,New York,8008278,87,0,TOL,US-OH,Toledo,313619,15,0,4160948.5,0,0,15.241254,270400,520,6.253829,12.507658
2090,LGATPA,1,1,1,1,0,0,0,1,1,8959,1020.0971,9139050,104,16.028067,0,1,1,0,0,0,0,0,0,1,1,11457,1069.098,12248656,130.5,16.320927,0,1,1,647,1104.4124,714554.81,60.5,13.479417,1,1,1,174,1253.7179,218146.91,115,12.292929,0,0,1,0,0,0,0,0,LGA,US-NY,New York,8008278,87,0,TPA,US-FL,Tampa,303447,92,1,4155862.5,4,1,15.24003,1020100,1010,6.9177055,13.835411
2091,LGATRI,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,988,988,84,6.8966942,0,1,0,0,0,0,0,0,1,1,1,1,1214,1214,68,7.1024995,0,0,0,0,0,0,0,0,LGA,US-NY,New York,8008278,87,0,TRI,US-TN,Bristol/Johnson/Kingsport,115531,12,0,4061904.5,1,0,15.217162,404496,636,6.4551988,12.910398
2092,LGATUL,1,0,1,0,0,0,0,1,1,974,1425.2643,1388207.4,102,14.143524,1,1,1,0,0,0,0,0,0,1,1,240,1442.8119,346274.84,115.5,12.754991,0,1,0,0,0,0,0,0,1,1,1,29,2160,62640,98,11.045176,0,0,1,0,0,0,0,0,LGA,US-NY,New York,8008278,87,0,TUL,US-OK,Tulsa,393049,52,0,4200663.5,2,0,15.250753,1515361,1231,7.115582,14.231164
2093,LGATUS,1,0,1,0,0,0,0,1,1,1941,2185.6687,4242383,94.5,15.260636,1,1,1,0,0,0,0,0,0,1,1,611,2187.511,1336569.3,123,14.105618,1,1,1,0,0,0,0,0,1,1,1,337,2257.4927,760775.06,112,13.542094,0,0,1,0,0,0,0,0,LGA,US-NY,New York,8008278,87,0,TUS,US-AZ,Tucson,486699,60,0,4247488.5,2,0,15.261838,4545424,2132,7.6648159,15.329632
2094,LGATYS,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,865,914.73761,791248.06,126,13.581368,0,1,0,10,648,6480,51,8.7766304,1,1,1,68,1191.5294,81024,104,11.302513,0,0,0,0,0,0,0,0,LGA,US-NY,New York,8008278,87,0,TYS,US-TN,Knoxville,173890,38,0,4091084,1,0,15.22432,418609,647,6.4723463,12.944693
2095,LITMCI,1,1,0,0,0,1,0,1,1,100,764,76400,103,11.243752,0,1,1,111,344,38184,3.5,10.550198,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1507,533,803231,57,13.596399,LIT,US-AR,Little Rock,183133,53,0,MCI,US-MO,Kansas City,441545,86,0,312339,3,0,12.651844,118336,344,5.8406415,11.681283
2096,LITMCO,1,1,1,0,0,1,0,1,1,127,1288,163576,102.5,12.005039,0,1,1,0,0,0,0,0,0,1,1,1480,862.34027,1276263.6,131,14.059448,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,317,1209.5763,383435.69,56,12.85693,LIT,US-AR,Little Rock,183133,53,0,MCO,US-FL,Orlando,185951,92,1,184542,4,1,12.125632,600625,775,6.652863,13.305726
2097,LITMDW,0,0,0,0,0,1,1,1,1,16,1101,17616,77,9.7766199,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,4121,551.44702,2272513.3,57.5,14.636397,LIT,US-AR,Little Rock,183133,53,0,MDW,US-IL,Chicago,2896016,60,0,1539574.5,1,0,14.247017,295936,544,6.2989492,12.597898
2098,LITMIA,1,0,1,0,0,0,0,1,1,119,1444.8077,171932.13,106.5,12.054861,1,1,1,0,0,0,0,0,0,1,1,437,1052.8583,460099.06,120.5,13.039199,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,LIT,US-AR,Little Rock,183133,53,0,MIA,US-FL,Miami,362470,89,1,272801.5,2,1,12.5165,885481,941,6.8469429,13.693886
2099,LITMKE,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,30,1065.2667,31958.002,117.5,10.37221,0,0,1,0,0,0,0,0,1,1,1,1,685,685,66,6.5308776,0,1,0,0,0,0,0,0,LIT,US-AR,Little Rock,183133,53,0,MKE,US-WI,Milwaukee,596974,64,0,390053.5,2,0,12.87404,375769,613,6.418365,12.83673
2100,LITMSY,0,1,0,0,0,1,1,1,1,41,752,30832,99.5,10.336341,0,1,1,0,0,0,0,0,1,1,1,10,752,7520,121.5,8.9254541,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1101,695.26361,765485.25,57,13.548266,LIT,US-AR,Little Rock,183133,53,0,MSY,US-LA,New Orleans,484674,87,0,333903.5,2,0,12.718607,119716,346,5.8464389,11.692878
2101,LITOAK,1,0,1,0,0,1,0,1,1,338,1760.2869,594976.94,89,13.29628,1,1,1,0,0,0,0,0,0,1,1,455,1802.015,819916.81,99,13.61696,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,455,1802.4576,820118.25,56,13.617205,LIT,US-AR,Little Rock,183133,53,0,OAK,US-CA,Oakland,399484,57,1,291308.5,3,1,12.582138,2825761,1681,7.4271441,14.854288
2102,LITOKC,0,0,0,0,0,1,1,1,1,20,479,9580,99.5,9.1675377,1,1,1,0,0,0,0,0,1,1,1,1,479,479,114,6.1737862,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,827,481.92426,398551.34,57,12.895595,LIT,US-AR,Little Rock,183133,53,0,OKC,US-OK,Oklahoma City,506132,61,0,344632.5,1,0,12.750234,227529,477,6.1675167,12.335033
2103,LITOMA,1,0,0,0,0,0,0,1,1,50,887,44350,90,10.69989,1,1,1,0,0,0,0,0,1,1,1,4,1274,5096,104.5,8.5364075,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,157,870.23529,136626.94,56.5,11.825017,LIT,US-AR,Little Rock,183133,53,0,OMA,US-NE,Omaha,390007,56,0,286570,1,0,12.565738,245025,495,6.2045579,12.409116
2104,LITORD,1,1,1,0,1,0,0,1,1,143,1106,158158,112,11.971356,0,1,1,0,0,0,0,0,0,1,1,254,1049.5221,266578.63,120.5,12.493428,0,0,1,0,0,0,0,0,0,1,1,11,552,6072,87.5,8.7116079,0,1,0,0,0,0,0,0,LIT,US-AR,Little Rock,183133,53,0,ORD,US-IL,Chicago,2896016,97,0,1539574.5,4,0,14.247017,304704,552,6.3135481,12.627096
2105,LITORF,0,0,0,0,0,0,1,1,1,6,1517,9102,86.5,9.1163597,1,1,1,0,0,0,0,0,1,1,1,156,981.82092,153164.06,112,11.939272,0,0,0,0,0,0,0,0,1,1,1,3,1269,3807,59,8.2448597,0,1,0,0,0,0,0,0,LIT,US-AR,Little Rock,183133,53,0,ORF,US-VA,Norfolk,234403,66,0,208768,0,0,12.248979,864900,930,6.8351846,13.670369
2106,LITPBI,0,0,1,0,0,0,1,1,1,4,1407,5628,88.5,8.6356869,1,1,1,0,0,0,0,0,0,1,1,405,1015.9597,411463.69,121,12.927479,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1339,1339,53.5,7.2004247,LIT,US-AR,Little Rock,183133,53,0,PBI,US-FL,West Palm Beach,82103,68,1,132618,1,1,11.795228,826281,909,6.812345,13.62469
2107,LITPDX,1,0,1,0,0,0,0,1,1,224,1927.5278,431766.25,95,12.975642,1,1,1,0,0,0,0,0,0,1,1,639,1963.1451,1254449.8,122,14.042209,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,159,2103.6611,334482.13,56.5,12.720342,LIT,US-AR,Little Rock,183133,53,0,PDX,US-OR,Portland,529121,68,0,356127,2,0,12.783043,3686400,1920,7.5600805,15.120161
2108,LITPVD,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,293,1359.6451,398376.03,107.5,12.895154,0,0,1,0,0,0,0,0,1,1,1,1,1401,1401,59,7.2456551,1,1,1,178,1426.0632,253839.25,55.5,12.444461,LIT,US-AR,Little Rock,183133,53,0,PVD,US-RI,Providence,173618,59,0,178375.5,1,0,12.091646,1525225,1235,7.1188264,14.237653
2109,LITRDU,1,1,1,0,0,1,0,1,1,57,1366,77862,91,11.262706,0,1,1,0,0,0,0,0,0,1,1,661,812.95789,537365.19,121,13.194435,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,281,1181.3301,331953.75,57,12.712754,LIT,US-AR,Little Rock,183133,53,0,RDU,US-NC,Raleigh/Durham,463128,77,0,323130.5,4,0,12.685812,582169,763,6.6372581,13.274516
2110,LITRIC,0,0,1,0,0,0,1,1,1,15,1462,21930,84.5,9.995656,1,1,1,0,0,0,0,0,0,1,1,238,934.0755,222309.97,114.5,12.311832,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,LIT,US-AR,Little Rock,183133,53,0,RIC,US-VA,Richmond,197790,50,0,190461.5,1,0,12.157206,804609,897,6.7990561,13.598112
2111,LITRSW,0,0,0,0,0,0,1,1,1,2,1321,2642,80.5,7.8796701,1,1,1,0,0,0,0,0,1,1,1,252,968.15387,243974.78,121.5,12.404824,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,LIT,US-AR,Little Rock,183133,53,0,RSW,US-FL,Fort Myers,51970,68,1,117551.5,0,1,11.674632,937024,968,6.8752322,13.750464
2112,LITSAN,1,0,1,0,0,1,0,1,1,365,1475,538375,101,13.196313,1,1,1,0,0,0,0,0,0,1,1,549,1580.8153,867867.63,121.5,13.673796,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,452,1509.0205,682077.25,56,13.432899,LIT,US-AR,Little Rock,183133,53,0,SAN,US-CA,San Diego,1223400,85,1,703266.5,3,1,13.463491,2073600,1440,7.2723985,14.544797
2113,LITSAT,1,1,1,0,0,1,0,1,1,127,551,69977,103,11.155936,0,1,1,0,0,0,0,0,0,1,1,377,584.67444,220422.27,122,12.303305,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,2533,534.69293,1354377.3,56,14.118853,LIT,US-AR,Little Rock,183133,53,0,SAT,US-TX,San Antonio,1144646,80,0,663889.5,4,0,13.405871,262144,512,6.2383246,12.476649
2114,LITSDF,1,0,0,0,0,1,0,1,1,2,449,898,75.5,6.8012829,1,1,1,0,0,0,0,0,1,1,1,176,740.98669,130413.66,121,11.778474,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,957,559.44092,535384.94,55.5,13.190743,LIT,US-AR,Little Rock,183133,53,0,SDF,US-KY,Louisville,256231,62,0,219682,2,0,12.299936,201601,449,6.1070228,12.214046
2115,LITSEA,1,0,1,0,0,0,0,1,1,339,1966.2391,666555.06,98.5,13.40988,1,1,1,0,0,0,0,0,0,1,1,610,2019.561,1231932.3,123.5,14.024096,0,0,1,0,0,0,0,0,1,1,1,4,2273,9092,85,9.1152601,1,1,1,38,2268.2273,86192.641,56.5,11.364351,LIT,US-AR,Little Rock,183133,53,0,SEA,US-WA,Seattle,563374,86,0,373253.5,2,0,12.830013,3179089,1783,7.4860525,14.972105
2116,LITSFO,1,0,1,0,0,0,0,1,1,243,1782.1188,433054.88,99,12.978622,1,1,1,0,0,0,0,0,0,1,1,304,1799.5807,547072.5,127,13.212338,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,32,1787,57184,51.5,10.954047,LIT,US-AR,Little Rock,183133,53,0,SFO,US-CA,San Francisco,776733,88,1,479933,2,1,13.081402,3125824,1768,7.4776044,14.955209
2117,LITSJC,1,0,0,0,0,1,0,1,1,308,1742.4839,536685.06,98.5,13.193169,1,1,1,0,0,0,0,0,1,1,1,27,2665.7693,71975.773,110,11.184099,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,308,1759.8422,542031.38,56,13.203081,LIT,US-AR,Little Rock,183133,53,0,SJC,US-CA,San Jose,894943,59,1,539038,2,1,13.197541,2775556,1666,7.4181809,14.836362
2118,LITSLC,1,0,1,0,0,1,0,1,1,152,1292,196384,87,12.187832,1,1,1,0,0,0,0,0,0,1,1,635,1407.3823,893687.75,127,13.703113,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,389,1600.0797,622431,57,13.34139,LIT,US-AR,Little Rock,183133,53,0,SLC,US-UT,Salt Lake City,181743,74,0,182438,3,0,12.114165,1336336,1156,7.052721,14.105442
2119,LITSMF,1,0,0,0,0,1,0,1,1,372,1735,645420,89,13.377658,1,1,1,0,0,0,0,0,1,1,1,27,2545,68715,109.5,11.137737,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,582,1772.3523,1031509.1,55.5,13.846535,LIT,US-AR,Little Rock,183133,53,0,SMF,US-CA,Sacramento,407018,61,1,295075.5,2,1,12.594987,2709316,1646,7.4061036,14.812207
2120,LITSNA,1,0,0,0,0,0,0,1,1,210,1509,316890,95,12.666313,1,1,1,0,0,0,0,0,1,1,1,131,1560.0344,204364.52,112,12.227665,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,21,1515.7778,31831.334,53,10.368237,LIT,US-AR,Little Rock,183133,53,0,SNA,US-CA,Santa Ana,337977,60,1,260555,1,1,12.47057,2181529,1477,7.2977681,14.595536
2121,LITSTL,1,0,0,0,0,1,0,1,1,1,296,296,105,5.6937323,1,1,1,0,0,0,0,0,1,1,1,1,296,296,118.5,5.6937323,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,5719,302.85974,1732054.9,57.5,14.36482,LIT,US-AR,Little Rock,183133,53,0,STL,US-MO,St Louis,348189,90,0,265661,2,0,12.489976,87616,296,5.6903596,11.380719
