v1,market,firm,airline,airport1,state1,city1,population1,route1,tourism1,airport2,state2,city2,population2,route2,tourism2,population,firm_nb,city_pair,operate1,operate2,tourism,lpopulation,passenger,dist,airpresence,route,distancesq,distance,ldistance,ldistancesq,lairpresence
22,ABQBDL,ua,0,ABQ,US-NM,Albuquerque,448607,67,0,BDL,US-CT,Hartford,121578,66,0,285092.5,3,1,1,1,0,12.560569,146,2027.5797,296026.63,104,3556996,1886,7.5422134,15.084427,12.598208
22,ABQBDL,wn,0,ABQ,US-NM,Albuquerque,448607,67,0,BDL,US-CT,Hartford,121578,66,0,285092.5,3,1,1,1,0,12.560569,283,1975.566,559085.19,55.5,3556996,1886,7.5422134,15.084427,13.234059
23,ABQBHM,aa,0,ABQ,US-NM,Albuquerque,448607,67,0,BHM,US-AL,Birmingham,242820,60,0,345713.5,2,1,1,1,0,12.753366,139,1166,162074,80.5,1359556,1166,7.0613341,14.122668,11.995814
23,ABQBHM,al,1,ABQ,US-NM,Albuquerque,448607,67,0,BHM,US-AL,Birmingham,242820,60,0,345713.5,2,0,1,1,0,12.753366,0,0,0,0,1359556,1166,7.0613341,14.122668,0
23,ABQBHM,dl,0,ABQ,US-NM,Albuquerque,448607,67,0,BHM,US-AL,Birmingham,242820,60,0,345713.5,2,1,1,1,0,12.753366,306,1352.0952,413741.13,123.5,1359556,1166,7.0613341,14.122668,12.932998
23,ABQBHM,lcc,0,ABQ,US-NM,Albuquerque,448607,67,0,BHM,US-AL,Birmingham,242820,60,0,345713.5,2,1,1,1,0,12.753366,0,0,0,0,1359556,1166,7.0613341,14.122668,0
23,ABQBHM,ua,0,ABQ,US-NM,Albuquerque,448607,67,0,BHM,US-AL,Birmingham,242820,60,0,345713.5,2,1,1,1,0,12.753366,0,0,0,0,1359556,1166,7.0613341,14.122668,0
23,ABQBHM,wn,1,ABQ,US-NM,Albuquerque,448607,67,0,BHM,US-AL,Birmingham,242820,60,0,345713.5,2,0,1,1,0,12.753366,350,1465.5637,512947.31,57,1359556,1166,7.0613341,14.122668,13.14793
24,ABQBNA,aa,1,ABQ,US-NM,Albuquerque,448607,67,0,BNA,US-TN,Nashville,545524,86,0,497065.5,4,0,1,1,0,13.116477,353,1253.0072,442311.53,97.5,1261129,1123,7.0237589,14.047518,12.999772
24,ABQBNA,al,1,ABQ,US-NM,Albuquerque,448607,67,0,BNA,US-TN,Nashville,545524,86,0,497065.5,4,0,1,1,0,13.116477,0,0,0,0,1261129,1123,7.0237589,14.047518,0
24,ABQBNA,dl,1,ABQ,US-NM,Albuquerque,448607,67,0,BNA,US-TN,Nashville,545524,86,0,497065.5,4,0,1,1,0,13.116477,372,1303.1519,484772.5,128,1261129,1123,7.0237589,14.047518,13.091437
24,ABQBNA,lcc,0,ABQ,US-NM,Albuquerque,448607,67,0,BNA,US-TN,Nashville,545524,86,0,497065.5,4,0,1,0,0,13.116477,0,0,0,0,1261129,1123,7.0237589,14.047518,0
24,ABQBNA,ua,0,ABQ,US-NM,Albuquerque,448607,67,0,BNA,US-TN,Nashville,545524,86,0,497065.5,4,1,1,1,0,13.116477,24,1362,32688,98.5,1261129,1123,7.0237589,14.047518,10.394794
24,ABQBNA,wn,1,ABQ,US-NM,Albuquerque,448607,67,0,BNA,US-TN,Nashville,545524,86,0,497065.5,4,0,1,1,0,13.116477,750,1480.7889,1110591.8,56.5,1261129,1123,7.0237589,14.047518,13.920404
25,ABQBOI,aa,0,ABQ,US-NM,Albuquerque,448607,67,0,BOI,US-ID,Boise,185787,38,0,317197,3,0,1,0,0,12.667278,0,0,0,0,609961,781,6.6605749,13.32115,0
25,ABQBOI,al,1,ABQ,US-NM,Albuquerque,448607,67,0,BOI,US-ID,Boise,185787,38,0,317197,3,0,1,1,0,12.667278,0,0,0,0,609961,781,6.6605749,13.32115,0
25,ABQBOI,dl,0,ABQ,US-NM,Albuquerque,448607,67,0,BOI,US-ID,Boise,185787,38,0,317197,3,1,1,1,0,12.667278,34,784,26656,115,609961,781,6.6605749,13.32115,10.190807
25,ABQBOI,lcc,0,ABQ,US-NM,Albuquerque,448607,67,0,BOI,US-ID,Boise,185787,38,0,317197,3,1,1,1,0,12.667278,0,0,0,0,609961,781,6.6605749,13.32115,0
25,ABQBOI,ua,1,ABQ,US-NM,Albuquerque,448607,67,0,BOI,US-ID,Boise,185787,38,0,317197,3,0,1,1,0,12.667278,187,1008.9091,188666,106,609961,781,6.6605749,13.32115,12.147738
25,ABQBOI,wn,1,ABQ,US-NM,Albuquerque,448607,67,0,BOI,US-ID,Boise,185787,38,0,317197,3,0,1,1,0,12.667278,332,1037.0903,344314,56.5,609961,781,6.6605749,13.32115,12.749312
26,ABQBOS,aa,1,ABQ,US-NM,Albuquerque,448607,67,0,BOS,US-MA,Boston,589141,90,0,518874,4,0,1,1,0,13.159416,1114,2094.6455,2333435,105.5,3896676,1974,7.5878172,15.175634,14.662852
26,ABQBOS,al,1,ABQ,US-NM,Albuquerque,448607,67,0,BOS,US-MA,Boston,589141,90,0,518874,4,0,1,1,0,13.159416,0,0,0,0,3896676,1974,7.5878172,15.175634,0
26,ABQBOS,dl,1,ABQ,US-NM,Albuquerque,448607,67,0,BOS,US-MA,Boston,589141,90,0,518874,4,0,1,1,0,13.159416,1204,2092.3635,2519205.8,127,3896676,1974,7.5878172,15.175634,14.739454
26,ABQBOS,lcc,0,ABQ,US-NM,Albuquerque,448607,67,0,BOS,US-MA,Boston,589141,90,0,518874,4,1,1,1,0,13.159416,116,2103,243948,39.5,3896676,1974,7.5878172,15.175634,12.404715
26,ABQBOS,ua,1,ABQ,US-NM,Albuquerque,448607,67,0,BOS,US-MA,Boston,589141,90,0,518874,4,0,1,1,0,13.159416,799,2106.2949,1682929.6,116.5,3896676,1974,7.5878172,15.175634,14.336047
26,ABQBOS,wn,0,ABQ,US-NM,Albuquerque,448607,67,0,BOS,US-MA,Boston,589141,90,0,518874,4,0,1,0,0,13.159416,0,0,0,0,3896676,1974,7.5878172,15.175634,0
27,ABQBTR,aa,0,ABQ,US-NM,Albuquerque,448607,67,0,BTR,US-LA,Baton Rouge,227818,33,0,338212.5,1,1,1,1,0,12.73143,0,0,0,0,906304,952,6.8585649,13.71713,0
27,ABQBTR,al,0,ABQ,US-NM,Albuquerque,448607,67,0,BTR,US-LA,Baton Rouge,227818,33,0,338212.5,1,1,1,1,0,12.73143,0,0,0,0,906304,952,6.8585649,13.71713,0
27,ABQBTR,dl,1,ABQ,US-NM,Albuquerque,448607,67,0,BTR,US-LA,Baton Rouge,227818,33,0,338212.5,1,0,1,1,0,12.73143,173,959.15942,165934.58,112,906304,952,6.8585649,13.71713,12.019355
27,ABQBTR,lcc,0,ABQ,US-NM,Albuquerque,448607,67,0,BTR,US-LA,Baton Rouge,227818,33,0,338212.5,1,0,1,0,0,12.73143,0,0,0,0,906304,952,6.8585649,13.71713,0
27,ABQBTR,ua,0,ABQ,US-NM,Albuquerque,448607,67,0,BTR,US-LA,Baton Rouge,227818,33,0,338212.5,1,0,1,0,0,12.73143,0,0,0,0,906304,952,6.8585649,13.71713,0
27,ABQBTR,wn,0,ABQ,US-NM,Albuquerque,448607,67,0,BTR,US-LA,Baton Rouge,227818,33,0,338212.5,1,0,1,0,0,12.73143,0,0,0,0,906304,952,6.8585649,13.71713,0
28,ABQBUF,aa,0,ABQ,US-NM,Albuquerque,448607,67,0,BUF,US-NY,Buffalo,292648,54,0,370627.5,0,1,1,1,0,12.822953,198,1664.686,329607.84,83.5,2531281,1591,7.372118,14.744236,12.705662
28,ABQBUF,al,0,ABQ,US-NM,Albuquerque,448607,67,0,BUF,US-NY,Buffalo,292648,54,0,370627.5,0,1,1,1,0,12.822953,0,0,0,0,2531281,1591,7.372118,14.744236,0
28,ABQBUF,dl,0,ABQ,US-NM,Albuquerque,448607,67,0,BUF,US-NY,Buffalo,292648,54,0,370627.5,0,1,1,1,0,12.822953,117,1904.2745,222800.13,108,2531281,1591,7.372118,14.744236,12.314034
28,ABQBUF,lcc,0,ABQ,US-NM,Albuquerque,448607,67,0,BUF,US-NY,Buffalo,292648,54,0,370627.5,0,1,1,1,0,12.822953,0,0,0,0,2531281,1591,7.372118,14.744236,0
28,ABQBUF,ua,0,ABQ,US-NM,Albuquerque,448607,67,0,BUF,US-NY,Buffalo,292648,54,0,370627.5,0,1,1,1,0,12.822953,31,1710,53010,98.5,2531281,1591,7.372118,14.744236,10.878255
28,ABQBUF,wn,0,ABQ,US-NM,Albuquerque,448607,67,0,BUF,US-NY,Buffalo,292648,54,0,370627.5,0,1,1,1,0,12.822953,61,2215.0435,135117.66,56.5,2531281,1591,7.372118,14.744236,11.813909
29,ABQBUR,aa,0,ABQ,US-NM,Albuquerque,448607,67,0,BUR,US-CA,Burbank,100316,39,1,274461.5,2,1,1,1,1,12.522566,0,0,0,0,451584,672,6.5102582,13.020516,0
29,ABQBUR,al,1,ABQ,US-NM,Albuquerque,448607,67,0,BUR,US-CA,Burbank,100316,39,1,274461.5,2,0,1,1,1,12.522566,0,0,0,0,451584,672,6.5102582,13.020516,0
29,ABQBUR,dl,0,ABQ,US-NM,Albuquerque,448607,67,0,BUR,US-CA,Burbank,100316,39,1,274461.5,2,0,1,0,1,12.522566,0,0,0,0,451584,672,6.5102582,13.020516,0
29,ABQBUR,lcc,0,ABQ,US-NM,Albuquerque,448607,67,0,BUR,US-CA,Burbank,100316,39,1,274461.5,2,1,1,1,1,12.522566,0,0,0,0,451584,672,6.5102582,13.020516,0
29,ABQBUR,ua,0,ABQ,US-NM,Albuquerque,448607,67,0,BUR,US-CA,Burbank,100316,39,1,274461.5,2,1,1,1,1,12.522566,77,1199.7188,92378.344,94.5,451584,672,6.5102582,13.020516,11.433659
29,ABQBUR,wn,1,ABQ,US-NM,Albuquerque,448607,67,0,BUR,US-CA,Burbank,100316,39,1,274461.5,2,0,1,1,1,12.522566,2033,693.375,1409631.4,56,451584,672,6.5102582,13.020516,14.158839
30,ABQBWI,aa,1,ABQ,US-NM,Albuquerque,448607,67,0,BWI,US-MD,Baltimore,651154,85,0,549880.5,6,0,1,1,0,13.217456,634,1778.8334,1127780.4,94,2788900,1670,7.420579,14.841158,13.935762
30,ABQBWI,al,1,ABQ,US-NM,Albuquerque,448607,67,0,BWI,US-MD,Baltimore,651154,85,0,549880.5,6,0,1,1,0,13.217456,0,0,0,0,2788900,1670,7.420579,14.841158,0
30,ABQBWI,dl,1,ABQ,US-NM,Albuquerque,448607,67,0,BWI,US-MD,Baltimore,651154,85,0,549880.5,6,0,1,1,0,13.217456,1370,1745.7549,2391684.3,118,2788900,1670,7.420579,14.841158,14.687509
30,ABQBWI,lcc,1,ABQ,US-NM,Albuquerque,448607,67,0,BWI,US-MD,Baltimore,651154,85,0,549880.5,6,0,1,1,0,13.217456,248,1840,456320,23,2788900,1670,7.420579,14.841158,13.030951
30,ABQBWI,ua,1,ABQ,US-NM,Albuquerque,448607,67,0,BWI,US-MD,Baltimore,651154,85,0,549880.5,6,0,1,1,0,13.217456,520,1851.9678,963023.25,110,2788900,1670,7.420579,14.841158,13.777834
30,ABQBWI,wn,1,ABQ,US-NM,Albuquerque,448607,67,0,BWI,US-MD,Baltimore,651154,85,0,549880.5,6,0,1,1,0,13.217456,3697,1777.4341,6571174,57.5,2788900,1670,7.420579,14.841158,15.698203
31,ABQCMH,aa,1,ABQ,US-NM,Albuquerque,448607,67,0,CMH,US-OH,Columbus,711470,73,0,580038.5,3,0,1,1,0,13.27085,154,1496,230384,93.5,1803649,1343,7.202661,14.405322,12.347507
31,ABQCMH,al,1,ABQ,US-NM,Albuquerque,448607,67,0,CMH,US-OH,Columbus,711470,73,0,580038.5,3,0,1,1,0,13.27085,0,0,0,0,1803649,1343,7.202661,14.405322,0
31,ABQCMH,dl,1,ABQ,US-NM,Albuquerque,448607,67,0,CMH,US-OH,Columbus,711470,73,0,580038.5,3,0,1,1,0,13.27085,323,1499.0483,484192.63,118.5,1803649,1343,7.202661,14.405322,13.09024
31,ABQCMH,lcc,0,ABQ,US-NM,Albuquerque,448607,67,0,CMH,US-OH,Columbus,711470,73,0,580038.5,3,1,1,1,0,13.27085,0,0,0,0,1803649,1343,7.202661,14.405322,0
31,ABQCMH,ua,0,ABQ,US-NM,Albuquerque,448607,67,0,CMH,US-OH,Columbus,711470,73,0,580038.5,3,1,1,1,0,13.27085,120,1506.84,180820.8,109,1803649,1343,7.202661,14.405322,12.105268
31,ABQCMH,wn,0,ABQ,US-NM,Albuquerque,448607,67,0,CMH,US-OH,Columbus,711470,73,0,580038.5,3,1,1,1,0,13.27085,168,1440.8334,242060,56,1803649,1343,7.202661,14.405322,12.396945
32,ABQCOS,aa,0,ABQ,US-NM,Albuquerque,448607,67,0,COS,US-CO,Colorado Springs,360890,49,0,404748.5,1,1,1,1,0,12.911021,0,0,0,0,177241,421,6.0426331,12.085266,0
32,ABQCOS,al,0,ABQ,US-NM,Albuquerque,448607,67,0,COS,US-CO,Colorado Springs,360890,49,0,404748.5,1,1,1,1,0,12.911021,0,0,0,0,177241,421,6.0426331,12.085266,0
32,ABQCOS,dl,0,ABQ,US-NM,Albuquerque,448607,67,0,COS,US-CO,Colorado Springs,360890,49,0,404748.5,1,1,1,1,0,12.911021,0,0,0,0,177241,421,6.0426331,12.085266,0
32,ABQCOS,lcc,0,ABQ,US-NM,Albuquerque,448607,67,0,COS,US-CO,Colorado Springs,360890,49,0,404748.5,1,0,1,0,0,12.911021,0,0,0,0,177241,421,6.0426331,12.085266,0
32,ABQCOS,ua,1,ABQ,US-NM,Albuquerque,448607,67,0,COS,US-CO,Colorado Springs,360890,49,0,404748.5,1,0,1,1,0,12.911021,255,421,107355,108,177241,421,6.0426331,12.085266,11.583905
32,ABQCOS,wn,0,ABQ,US-NM,Albuquerque,448607,67,0,COS,US-CO,Colorado Springs,360890,49,0,404748.5,1,0,1,0,0,12.911021,0,0,0,0,177241,421,6.0426331,12.085266,0
33,ABQCVG,aa,0,ABQ,US-NM,Albuquerque,448607,67,0,CVG,US-KY,Cincinnati,331285,70,0,389946,1,1,1,1,0,12.873763,81,1388.9375,112503.94,86.5,1537600,1240,7.1228666,14.245733,11.630753
33,ABQCVG,al,0,ABQ,US-NM,Albuquerque,448607,67,0,CVG,US-KY,Cincinnati,331285,70,0,389946,1,1,1,1,0,12.873763,0,0,0,0,1537600,1240,7.1228666,14.245733,0
33,ABQCVG,dl,1,ABQ,US-NM,Albuquerque,448607,67,0,CVG,US-KY,Cincinnati,331285,70,0,389946,1,0,1,1,0,12.873763,1289,1299.8645,1675525.4,132.5,1537600,1240,7.1228666,14.245733,14.331638
33,ABQCVG,lcc,0,ABQ,US-NM,Albuquerque,448607,67,0,CVG,US-KY,Cincinnati,331285,70,0,389946,1,0,1,0,0,12.873763,0,0,0,0,1537600,1240,7.1228666,14.245733,0
33,ABQCVG,ua,0,ABQ,US-NM,Albuquerque,448607,67,0,CVG,US-KY,Cincinnati,331285,70,0,389946,1,1,1,1,0,12.873763,13,1732.2858,22519.715,103.5,1537600,1240,7.1228666,14.245733,10.022191
33,ABQCVG,wn,0,ABQ,US-NM,Albuquerque,448607,67,0,CVG,US-KY,Cincinnati,331285,70,0,389946,1,0,1,0,0,12.873763,0,0,0,0,1537600,1240,7.1228666,14.245733,0
34,ABQDAL,aa,0,ABQ,US-NM,Albuquerque,448607,67,0,DAL,US-TX,Dallas,1188580,93,0,818593.5,1,1,1,1,0,13.615343,0,0,0,0,336400,580,6.363028,12.726056,0
34,ABQDAL,al,0,ABQ,US-NM,Albuquerque,448607,67,0,DAL,US-TX,Dallas,1188580,93,0,818593.5,1,1,1,1,0,13.615343,0,0,0,0,336400,580,6.363028,12.726056,0
34,ABQDAL,dl,0,ABQ,US-NM,Albuquerque,448607,67,0,DAL,US-TX,Dallas,1188580,93,0,818593.5,1,1,1,1,0,13.615343,0,0,0,0,336400,580,6.363028,12.726056,0
34,ABQDAL,lcc,0,ABQ,US-NM,Albuquerque,448607,67,0,DAL,US-TX,Dallas,1188580,93,0,818593.5,1,0,1,0,0,13.615343,0,0,0,0,336400,580,6.363028,12.726056,0
34,ABQDAL,ua,0,ABQ,US-NM,Albuquerque,448607,67,0,DAL,US-TX,Dallas,1188580,93,0,818593.5,1,0,1,0,0,13.615343,0,0,0,0,336400,580,6.363028,12.726056,0
34,ABQDAL,wn,1,ABQ,US-NM,Albuquerque,448607,67,0,DAL,US-TX,Dallas,1188580,93,0,818593.5,1,0,1,1,0,13.615343,20023,617.02045,12354600,58,336400,580,6.363028,12.726056,16.329538
35,ABQDAY,aa,1,ABQ,US-NM,Albuquerque,448607,67,0,DAY,US-OH,Dayton,166179,45,0,307393,1,0,1,1,0,12.635882,16,1438.3846,23014.154,82,1617984,1272,7.1483459,14.296692,10.043908
35,ABQDAY,al,0,ABQ,US-NM,Albuquerque,448607,67,0,DAY,US-OH,Dayton,166179,45,0,307393,1,1,1,1,0,12.635882,0,0,0,0,1617984,1272,7.1483459,14.296692,0
35,ABQDAY,dl,0,ABQ,US-NM,Albuquerque,448607,67,0,DAY,US-OH,Dayton,166179,45,0,307393,1,1,1,1,0,12.635882,26,1710.1818,44464.727,114.5,1617984,1272,7.1483459,14.296692,10.702474
35,ABQDAY,lcc,0,ABQ,US-NM,Albuquerque,448607,67,0,DAY,US-OH,Dayton,166179,45,0,307393,1,1,1,1,0,12.635882,0,0,0,0,1617984,1272,7.1483459,14.296692,0
35,ABQDAY,ua,0,ABQ,US-NM,Albuquerque,448607,67,0,DAY,US-OH,Dayton,166179,45,0,307393,1,1,1,1,0,12.635882,14,1477,20678,107.5,1617984,1272,7.1483459,14.296692,9.9368744
35,ABQDAY,wn,0,ABQ,US-NM,Albuquerque,448607,67,0,DAY,US-OH,Dayton,166179,45,0,307393,1,0,1,0,0,12.635882,0,0,0,0,1617984,1272,7.1483459,14.296692,0
36,ABQDCA,aa,1,ABQ,US-NM,Albuquerque,448607,67,0,DCA,US-DC,Washington,572059,87,0,510333,3,0,1,1,0,13.142818,1151,1722.5522,1982657.6,104.5,2722500,1650,7.4085307,14.817061,14.499949
36,ABQDCA,al,1,ABQ,US-NM,Albuquerque,448607,67,0,DCA,US-DC,Washington,572059,87,0,510333,3,0,1,1,0,13.142818,0,0,0,0,2722500,1650,7.4085307,14.817061,0
36,ABQDCA,dl,1,ABQ,US-NM,Albuquerque,448607,67,0,DCA,US-DC,Washington,572059,87,0,510333,3,0,1,1,0,13.142818,2190,1738.7921,3807954.8,122,2722500,1650,7.4085307,14.817061,15.152603
36,ABQDCA,lcc,0,ABQ,US-NM,Albuquerque,448607,67,0,DCA,US-DC,Washington,572059,87,0,510333,3,1,1,1,0,13.142818,93,1825,169725,27.5,2722500,1650,7.4085307,14.817061,12.041941
36,ABQDCA,ua,0,ABQ,US-NM,Albuquerque,448607,67,0,DCA,US-DC,Washington,572059,87,0,510333,3,1,1,1,0,13.142818,33,1842.7059,60809.297,102.5,2722500,1650,7.4085307,14.817061,11.015514
36,ABQDCA,wn,0,ABQ,US-NM,Albuquerque,448607,67,0,DCA,US-DC,Washington,572059,87,0,510333,3,0,1,0,0,13.142818,0,0,0,0,2722500,1650,7.4085307,14.817061,0
37,ABQDEN,aa,0,ABQ,US-NM,Albuquerque,448607,67,0,DEN,US-CO,Denver,554636,95,0,501621.5,2,1,1,1,0,13.125601,0,0,0,0,121801,349,5.855072,11.710144,0
37,ABQDEN,al,0,ABQ,US-NM,Albuquerque,448607,67,0,DEN,US-CO,Denver,554636,95,0,501621.5,2,1,1,1,0,13.125601,0,0,0,0,121801,349,5.855072,11.710144,0
37,ABQDEN,dl,0,ABQ,US-NM,Albuquerque,448607,67,0,DEN,US-CO,Denver,554636,95,0,501621.5,2,1,1,1,0,13.125601,5,349,1745,129,121801,349,5.855072,11.710144,7.4650826
37,ABQDEN,lcc,1,ABQ,US-NM,Albuquerque,448607,67,0,DEN,US-CO,Denver,554636,95,0,501621.5,2,0,1,1,0,13.125601,2599,350.96524,912158.69,37,121801,349,5.855072,11.710144,13.723571
37,ABQDEN,ua,1,ABQ,US-NM,Albuquerque,448607,67,0,DEN,US-CO,Denver,554636,95,0,501621.5,2,0,1,1,0,13.125601,5296,349,1848304,135.5,121801,349,5.855072,11.710144,14.42978
37,ABQDEN,wn,0,ABQ,US-NM,Albuquerque,448607,67,0,DEN,US-CO,Denver,554636,95,0,501621.5,2,0,1,0,0,13.125601,0,0,0,0,121801,349,5.855072,11.710144,0
38,ABQDFW,aa,1,ABQ,US-NM,Albuquerque,448607,67,0,DFW,US-TX,Dallas-Fort Worth,534694,98,0,491650.5,2,0,1,1,0,13.105523,4987,571.36383,2849391.5,119.5,323761,569,6.3438807,12.687761,14.862617
38,ABQDFW,al,0,ABQ,US-NM,Albuquerque,448607,67,0,DFW,US-TX,Dallas-Fort Worth,534694,98,0,491650.5,2,1,1,1,0,13.105523,0,0,0,0,323761,569,6.3438807,12.687761,0
38,ABQDFW,dl,1,ABQ,US-NM,Albuquerque,448607,67,0,DFW,US-TX,Dallas-Fort Worth,534694,98,0,491650.5,2,0,1,1,0,13.105523,1894,578.94373,1096519.4,136.5,323761,569,6.3438807,12.687761,13.907653
38,ABQDFW,lcc,0,ABQ,US-NM,Albuquerque,448607,67,0,DFW,US-TX,Dallas-Fort Worth,534694,98,0,491650.5,2,1,1,1,0,13.105523,31,990,30690,39,323761,569,6.3438807,12.687761,10.331725
38,ABQDFW,ua,0,ABQ,US-NM,Albuquerque,448607,67,0,DFW,US-TX,Dallas-Fort Worth,534694,98,0,491650.5,2,1,1,1,0,13.105523,72,990,71280,117.5,323761,569,6.3438807,12.687761,11.174385
38,ABQDFW,wn,0,ABQ,US-NM,Albuquerque,448607,67,0,DFW,US-TX,Dallas-Fort Worth,534694,98,0,491650.5,2,0,1,0,0,13.105523,0,0,0,0,323761,569,6.3438807,12.687761,0
39,ABQDSM,aa,0,ABQ,US-NM,Albuquerque,448607,67,0,DSM,US-IA,Des Moines,198682,35,0,323644.5,1,1,1,1,0,12.687401,40,1199.1666,47966.664,89,879844,938,6.84375,13.6875,10.778282
39,ABQDSM,al,0,ABQ,US-NM,Albuquerque,448607,67,0,DSM,US-IA,Des Moines,198682,35,0,323644.5,1,1,1,1,0,12.687401,0,0,0,0,879844,938,6.84375,13.6875,0
39,ABQDSM,dl,0,ABQ,US-NM,Albuquerque,448607,67,0,DSM,US-IA,Des Moines,198682,35,0,323644.5,1,1,1,1,0,12.687401,1,1448,1448,90,879844,938,6.84375,13.6875,7.2786288
39,ABQDSM,lcc,0,ABQ,US-NM,Albuquerque,448607,67,0,DSM,US-IA,Des Moines,198682,35,0,323644.5,1,1,1,1,0,12.687401,0,0,0,0,879844,938,6.84375,13.6875,0
39,ABQDSM,ua,1,ABQ,US-NM,Albuquerque,448607,67,0,DSM,US-IA,Des Moines,198682,35,0,323644.5,1,0,1,1,0,12.687401,279,940.57275,262419.81,105.5,879844,938,6.84375,13.6875,12.477705
39,ABQDSM,wn,0,ABQ,US-NM,Albuquerque,448607,67,0,DSM,US-IA,Des Moines,198682,35,0,323644.5,1,0,1,0,0,12.687401,0,0,0,0,879844,938,6.84375,13.6875,0
40,ABQELP,aa,0,ABQ,US-NM,Albuquerque,448607,67,0,ELP,US-TX,El Paso,563662,51,0,506134.5,2,1,1,1,0,13.134558,0,0,0,0,49729,223,5.4071717,10.814343,0
40,ABQELP,al,0,ABQ,US-NM,Albuquerque,448607,67,0,ELP,US-TX,El Paso,563662,51,0,506134.5,2,1,1,1,0,13.134558,0,0,0,0,49729,223,5.4071717,10.814343,0
40,ABQELP,dl,0,ABQ,US-NM,Albuquerque,448607,67,0,ELP,US-TX,El Paso,563662,51,0,506134.5,2,1,1,1,0,13.134558,12,223,2676,114.5,49729,223,5.4071717,10.814343,7.8924522
40,ABQELP,lcc,1,ABQ,US-NM,Albuquerque,448607,67,0,ELP,US-TX,El Paso,563662,51,0,506134.5,2,0,1,1,0,13.134558,797,223,177731,19.5,49729,223,5.4071717,10.814343,12.088032
40,ABQELP,ua,0,ABQ,US-NM,Albuquerque,448607,67,0,ELP,US-TX,El Paso,563662,51,0,506134.5,2,0,1,0,0,13.134558,0,0,0,0,49729,223,5.4071717,10.814343,0
40,ABQELP,wn,1,ABQ,US-NM,Albuquerque,448607,67,0,ELP,US-TX,El Paso,563662,51,0,506134.5,2,0,1,1,0,13.134558,5830,223,1300090,58,49729,223,5.4071717,10.814343,14.077945
41,ABQFLL,aa,1,ABQ,US-NM,Albuquerque,448607,67,0,FLL,US-FL,Fort Lauderdale,152397,84,1,300502,4,0,1,1,1,12.61321,298,1768.1909,526920.88,99.5,2845969,1687,7.430707,14.861414,13.174808
41,ABQFLL,al,1,ABQ,US-NM,Albuquerque,448607,67,0,FLL,US-FL,Fort Lauderdale,152397,84,1,300502,4,0,1,1,1,12.61321,0,0,0,0,2845969,1687,7.430707,14.861414,0
41,ABQFLL,dl,1,ABQ,US-NM,Albuquerque,448607,67,0,FLL,US-FL,Fort Lauderdale,152397,84,1,300502,4,0,1,1,1,12.61321,742,1766.8582,1311008.8,125,2845969,1687,7.430707,14.861414,14.086308
41,ABQFLL,lcc,0,ABQ,US-NM,Albuquerque,448607,67,0,FLL,US-FL,Fort Lauderdale,152397,84,1,300502,4,1,1,1,1,12.61321,0,0,0,0,2845969,1687,7.430707,14.861414,0
41,ABQFLL,ua,0,ABQ,US-NM,Albuquerque,448607,67,0,FLL,US-FL,Fort Lauderdale,152397,84,1,300502,4,1,1,1,1,12.61321,1,2419,2419,92,2845969,1687,7.430707,14.861414,7.791523
41,ABQFLL,wn,1,ABQ,US-NM,Albuquerque,448607,67,0,FLL,US-FL,Fort Lauderdale,152397,84,1,300502,4,0,1,1,1,12.61321,941,1827.312,1719500.6,57,2845969,1687,7.430707,14.861414,14.357545
42,ABQGEG,aa,0,ABQ,US-NM,Albuquerque,448607,67,0,GEG,US-WA,Spokane,195629,43,0,322118,3,0,1,0,0,12.682673,0,0,0,0,1071225,1035,6.9421568,13.884314,0
42,ABQGEG,al,1,ABQ,US-NM,Albuquerque,448607,67,0,GEG,US-WA,Spokane,195629,43,0,322118,3,0,1,1,0,12.682673,0,0,0,0,1071225,1035,6.9421568,13.884314,0
42,ABQGEG,dl,0,ABQ,US-NM,Albuquerque,448607,67,0,GEG,US-WA,Spokane,195629,43,0,322118,3,1,1,1,0,12.682673,46,1095,50370,114,1071225,1035,6.9421568,13.884314,10.827171
42,ABQGEG,lcc,0,ABQ,US-NM,Albuquerque,448607,67,0,GEG,US-WA,Spokane,195629,43,0,322118,3,1,1,1,0,12.682673,0,0,0,0,1071225,1035,6.9421568,13.884314,0
42,ABQGEG,ua,1,ABQ,US-NM,Albuquerque,448607,67,0,GEG,US-WA,Spokane,195629,43,0,322118,3,0,1,1,0,12.682673,252,1185,298620,103.5,1071225,1035,6.9421568,13.884314,12.606931
42,ABQGEG,wn,1,ABQ,US-NM,Albuquerque,448607,67,0,GEG,US-WA,Spokane,195629,43,0,322118,3,0,1,1,0,12.682673,395,1416.7384,559611.69,56,1071225,1035,6.9421568,13.884314,13.235001
43,ABQHOU,aa,0,ABQ,US-NM,Albuquerque,448607,67,0,HOU,US-TX,Houston,1953631,70,0,1201119,1,1,1,1,0,13.998764,1,816,816,78,576081,759,6.6320019,13.264004,6.7056389
43,ABQHOU,al,0,ABQ,US-NM,Albuquerque,448607,67,0,HOU,US-TX,Houston,1953631,70,0,1201119,1,0,1,0,0,13.998764,0,0,0,0,576081,759,6.6320019,13.264004,0
43,ABQHOU,dl,0,ABQ,US-NM,Albuquerque,448607,67,0,HOU,US-TX,Houston,1953631,70,0,1201119,1,1,1,1,0,13.998764,0,0,0,0,576081,759,6.6320019,13.264004,0
